Date,ADRO.JK,BBCA.JK,SMGR.JK,TLKM.JK
2022-07-21,1067.8656005859375,6459.3955078125,5804.3828125,3302.02783203125
2022-07-22,1071.4014892578125,6393.92822265625,5804.3828125,3278.77392578125
2022-07-25,1096.1536865234375,6372.10595703125,5782.14306640625,3286.525146484375
2022-07-26,1117.369384765625,6372.10595703125,5848.8603515625,3294.276611328125
2022-07-27,1159.801025390625,6393.92822265625,5715.4267578125,3333.032470703125
2022-07-28,1159.801025390625,6415.7509765625,5715.4267578125,3286.525146484375
2022-07-29,1149.1932373046875,6415.7509765625,5804.3828125,3278.77392578125
2022-08-01,1184.5528564453125,6546.6845703125,5737.66552734375,3333.032470703125
2022-08-02,1124.4412841796875,6633.97314453125,5737.66552734375,3449.301025390625
2022-08-03,1170.408935546875,6655.7958984375,5759.904296875,3488.057373046875
2022-08-04,1127.977294921875,6808.55224609375,6004.53369140625,3526.813720703125
2022-08-05,1106.7615966796875,6874.0185546875,6049.01123046875,3604.325927734375
2022-08-08,1089.08154296875,6874.0185546875,6226.923828125,3643.08251953125
2022-08-09,1106.7615966796875,6895.841796875,6182.4453125,3596.574951171875
2022-08-10,1110.2974853515625,6895.841796875,6226.923828125,3534.564697265625
2022-08-11,1113.83349609375,6939.4853515625,6160.20654296875,3542.316162109375
2022-08-12,1127.977294921875,6917.66357421875,6249.1630859375,3526.813720703125
2022-08-15,1117.369384765625,6939.4853515625,6160.20654296875,3449.301025390625
2022-08-16,1113.83349609375,6961.30810546875,6115.72900390625,3418.296630859375
2022-08-18,1149.1932373046875,6983.130859375,6071.25048828125,3526.813720703125
2022-08-19,1149.1932373046875,6895.841796875,5848.8603515625,3565.56982421875
2022-08-22,1113.83349609375,6983.130859375,5871.099609375,3604.325927734375
2022-08-23,1184.5528564453125,6895.841796875,5937.81689453125,3612.077392578125
2022-08-24,1205.76904296875,6939.4853515625,5848.8603515625,3681.83837890625
2022-08-25,1205.76904296875,7048.59814453125,5826.62158203125,3542.316162109375
2022-08-26,1205.76904296875,6983.130859375,5826.62158203125,3480.30615234375
2022-08-29,1223.4488525390625,7114.06396484375,5804.3828125,3503.56005859375
2022-08-30,1251.736572265625,7135.88623046875,5826.62158203125,3472.554931640625
2022-08-31,1251.736572265625,7157.70849609375,5871.099609375,3534.564697265625
2022-09-01,1308.312255859375,7114.06396484375,5737.66552734375,3550.0673828125
2022-09-02,1336.5999755859375,7179.53076171875,5715.4267578125,3565.56982421875
2022-09-05,1424.99951171875,7223.1748046875,5804.3828125,3581.072265625
2022-09-06,1428.5352783203125,7223.1748046875,5804.3828125,3495.808837890625
