Date,ASII.JK,BBCA.JK,BMRI.JK,ICBP.JK,KLBF.JK,SMGR.JK,TLKM.JK,UNTR.JK
2020-10-21,3501.848876953125,4869.32275390625,2055.431884765625,8690.8544921875,1407.00732421875,8209.2236328125,2063.39990234375,12782.947265625
2020-10-22,3501.848876953125,4886.171875,2027.5302734375,8646.0546875,1420.4930419921875,8058.0009765625,2078.79833984375,12711.2138671875
2020-10-23,3601.90185546875,4860.89794921875,2064.732666015625,8713.2529296875,1424.988037109375,8144.41455078125,2024.903564453125,12582.0927734375
2020-10-26,3601.90185546875,4898.80859375,2148.437744140625,8758.05078125,1389.0264892578125,8295.6357421875,2040.3018798828125,12467.318359375
2020-10-27,3618.576904296875,4877.74755859375,2148.437744140625,8646.0546875,1371.0452880859375,8274.0341796875,2017.2041015625,12122.9990234375
2020-11-02,3601.90185546875,4903.0205078125,2222.8427734375,8735.6513671875,1344.073974609375,7885.17578125,1971.0087890625,11735.634765625
2020-11-03,3668.603759765625,4961.99169921875,2232.143310546875,8713.2529296875,1326.0931396484375,7712.35009765625,1986.4071044921875,11993.875
2020-11-04,3601.90185546875,4903.0205078125,2120.5361328125,8758.05078125,1308.1121826171875,7885.17578125,1986.4071044921875,11821.71484375
2020-11-05,3668.603759765625,5181.0263671875,2222.8427734375,8870.046875,1348.5693359375,8598.08203125,2132.693115234375,11979.5302734375
2020-11-06,3885.384765625,5307.39306640625,2250.744384765625,8847.6484375,1362.0550537109375,8943.7333984375,2178.888427734375,12036.9150390625
2020-11-09,3735.3056640625,5294.75634765625,2287.94677734375,8735.6513671875,1330.58837890625,8835.7177734375,2217.384765625,11979.5302734375
2020-11-10,3835.3583984375,5459.033203125,2371.652099609375,8668.455078125,1344.073974609375,9159.767578125,2201.986572265625,11850.4091796875
2020-11-11,4002.11279296875,5509.57958984375,2371.652099609375,8601.2568359375,1321.597900390625,9678.2431640625,2371.3701171875,12309.505859375
2020-11-12,4002.11279296875,5408.486328125,2297.24755859375,8758.05078125,1335.08349609375,9786.2587890625,2340.57275390625,12108.650390625
2020-11-13,3935.41162109375,5383.2138671875,2325.1494140625,8690.8544921875,1344.073974609375,9678.2431640625,2302.076416015625,12122.9990234375
2020-11-16,3952.086669921875,5459.033203125,2306.5478515625,8735.6513671875,1339.5787353515625,9462.2109375,2363.670654296875,12194.73046875
2020-11-17,3868.709716796875,5518.00439453125,2325.1494140625,9183.6337890625,1348.5693359375,9483.8134765625,2479.15966796875,12079.95703125
2020-11-18,3852.033935546875,5534.8525390625,2362.351806640625,9206.033203125,1353.0645751953125,9635.037109375,2448.362060546875,12051.26171875
2020-11-19,3818.683349609375,5572.7626953125,2353.05078125,9273.2294921875,1344.073974609375,9635.037109375,2440.6630859375,12338.197265625
2020-11-20,3818.683349609375,5560.12548828125,2343.75048828125,9049.240234375,1344.073974609375,9807.8623046875,2479.15966796875,12223.4248046875
2020-11-23,3868.709716796875,5560.12548828125,2380.952880859375,9138.8349609375,1344.073974609375,10455.958984375,2556.15185546875,12682.51953125
2020-11-24,3868.709716796875,5530.640625,2390.253173828125,9071.638671875,1335.08349609375,10131.9091796875,2579.249755859375,12869.02734375
2020-11-25,3701.95458984375,5400.0625,2427.455810546875,8959.642578125,1321.597900390625,10283.1318359375,2525.35498046875,13901.99609375
2020-11-26,3768.65673828125,5459.033203125,2501.860595703125,9071.638671875,1339.5787353515625,10304.736328125,2671.640625,14059.806640625
2020-11-27,3701.95458984375,5379.0009765625,2473.958984375,9497.2216796875,1330.58837890625,10304.736328125,2663.941650390625,14188.927734375
2020-11-30,3535.19970703125,5227.361328125,2353.05078125,8870.046875,1353.0645751953125,10110.3076171875,2486.85888671875,13199.0029296875
2020-12-01,3701.95458984375,5387.42578125,2427.455810546875,9049.240234375,1335.08349609375,10369.5458984375,2494.557861328125,13873.2998046875
2020-12-02,3818.683349609375,5433.759765625,2473.958984375,9116.435546875,1344.073974609375,10326.33984375,2563.85107421875,14920.609375
2020-12-03,3751.980712890625,5442.18359375,2446.05712890625,8982.0419921875,1317.1025390625,10369.5458984375,2540.75341796875,14978.0
2020-12-04,3802.007568359375,5383.2138671875,2455.357421875,8914.8447265625,1331.546630859375,10088.703125,2502.257080078125,15207.544921875
2020-12-07,3902.060302734375,5492.73193359375,2492.559814453125,8914.8447265625,1340.5738525390625,10153.513671875,2563.85107421875,15480.1318359375
2020-12-08,3802.007568359375,5467.4580078125,2483.25927734375,8780.4501953125,1331.546630859375,10002.291015625,2540.75341796875,15365.361328125
2020-12-10,3885.384765625,5555.84423828125,2529.76220703125,8914.8447265625,1336.060302734375,10110.3076171875,2509.956298828125,14934.9599609375
2020-12-11,3785.33203125,5691.04296875,2520.46142578125,8802.84765625,1322.51904296875,9915.87890625,2525.35498046875,15006.69140625
2020-12-14,3785.33203125,5762.86767578125,2501.860595703125,8802.84765625,1340.5738525390625,10369.5458984375,2556.15185546875,15724.029296875
2020-12-15,3968.762451171875,5737.517578125,2492.559814453125,8690.8544921875,1340.5738525390625,10585.578125,2656.2421875,15250.587890625
2020-12-16,4085.490234375,5872.7177734375,2520.46142578125,8758.05078125,1394.7386474609375,10888.0234375,2779.430419921875,15594.9111328125
2020-12-17,4135.51708984375,5860.04248046875,2557.6640625,8713.2529296875,1390.224853515625,11168.865234375,2725.535400390625,15566.21484375
2020-12-18,4135.51708984375,5745.96826171875,2492.559814453125,8690.8544921875,1390.224853515625,10844.8173828125,2702.437744140625,15279.28125
2020-12-21,4102.166015625,5771.31884765625,2492.559814453125,8758.05078125,1394.7386474609375,10801.611328125,2710.136962890625,16226.1640625
2020-12-22,4052.139892578125,5674.14404296875,2380.952880859375,8601.2568359375,1358.62890625,10758.404296875,2586.948974609375,15178.849609375
2020-12-23,4002.11279296875,5682.5927734375,2362.351806640625,8534.0595703125,1322.51904296875,10671.9912109375,2556.15185546875,14963.65234375
2020-12-28,4052.139892578125,5729.06787109375,2427.455810546875,8489.26171875,1354.1151123046875,10844.8173828125,2640.843505859375,15451.4423828125
2020-12-29,4035.46435546875,5716.39306640625,2390.253173828125,8332.46875,1345.0877685546875,10866.4208984375,2633.144775390625,15207.544921875
2020-12-30,4018.788818359375,5720.61767578125,2353.05078125,8578.857421875,1336.060302734375,10736.80078125,2548.452880859375,15264.9326171875
2021-01-04,4152.19287109375,5775.54248046875,2418.155029296875,8578.857421875,1331.546630859375,10866.4208984375,2687.0390625,15293.6279296875
2021-01-05,4118.84130859375,5991.01708984375,2390.253173828125,8466.8623046875,1327.0328369140625,10715.1982421875,2671.640625,15092.771484375
2021-01-06,4102.166015625,5868.49267578125,2390.253173828125,8444.4619140625,1354.1151123046875,10391.1494140625,2594.64794921875,14805.837890625
2021-01-07,4052.139892578125,5885.392578125,2408.8544921875,8511.66015625,1340.5738525390625,10628.7841796875,2610.046630859375,15379.70703125
2021-01-08,4285.595703125,5957.216796875,2436.75634765625,8534.0595703125,1349.601318359375,10650.388671875,2748.633056640625,15652.2939453125
2021-01-11,4352.2978515625,6206.490234375,2548.36328125,8534.0595703125,1588.828369140625,10391.1494140625,2771.731201171875,15236.240234375
2021-01-12,4352.2978515625,6050.16650390625,2585.565673828125,8444.4619140625,1516.6090087890625,10477.5615234375,2702.437744140625,15049.732421875
2021-01-13,4519.052734375,6016.3671875,2576.265380859375,8354.8671875,1412.79345703125,10412.751953125,2679.33984375,15035.38671875
2021-01-14,4519.052734375,5931.8671875,2548.36328125,8377.265625,1439.8758544921875,10304.736328125,2694.73828125,15092.771484375
2021-01-15,4385.64892578125,5876.94287109375,2501.860595703125,8399.666015625,1485.0130615234375,10326.33984375,2679.33984375,15035.38671875
2021-01-18,4452.35107421875,6016.3671875,2576.265380859375,8623.65625,1498.5540771484375,10931.2294921875,2656.2421875,15322.3232421875
2021-01-19,4452.35107421875,5995.2421875,2594.866455078125,8735.6513671875,1430.8482666015625,10715.1982421875,2625.4453125,14877.5712890625
2021-01-20,4452.35107421875,5995.2421875,2743.676025390625,8668.455078125,1435.362060546875,10758.404296875,2671.640625,14906.2646484375
2021-01-21,4535.728515625,5978.34228515625,2697.1728515625,8578.857421875,1494.0404052734375,10585.578125,2679.33984375,14863.224609375
2021-01-22,4469.02685546875,5982.56591796875,2678.57177734375,8489.26171875,1457.9307861328125,10499.166015625,2610.046630859375,14447.1689453125
2021-01-25,4318.947265625,5944.5419921875,2715.774169921875,8511.66015625,1448.9033203125,10175.1171875,2594.64794921875,13916.33984375
2021-01-26,4235.56982421875,5762.86767578125,2743.676025390625,8511.66015625,1394.7386474609375,10153.513671875,2509.956298828125,13744.1787109375
2021-01-27,4185.54296875,5737.517578125,2715.774169921875,8511.66015625,1363.142578125,10002.291015625,2602.34716796875,13428.5498046875
2021-01-28,4185.54296875,5830.46728515625,2622.768310546875,8377.265625,1367.65625,9743.052734375,2494.557861328125,13701.138671875
2021-01-29,4068.81591796875,5712.1689453125,2446.05712890625,8153.27490234375,1322.51904296875,9159.767578125,2394.46728515625,13112.9228515625
2021-02-01,4018.788818359375,5762.86767578125,2492.559814453125,8265.271484375,1345.0877685546875,9959.0849609375,2486.85888671875,13686.7900390625
2021-02-02,3985.43701171875,5745.96826171875,2408.8544921875,8511.66015625,1372.1700439453125,9462.2109375,2517.655517578125,12955.1083984375
2021-02-03,4102.166015625,5767.0927734375,2418.155029296875,8444.4619140625,1408.27978515625,9397.4013671875,2494.557861328125,12883.3740234375
2021-02-04,4135.51708984375,5792.443359375,2446.05712890625,8354.8671875,1394.7386474609375,9181.369140625,2533.05419921875,12825.986328125
2021-02-05,4068.81591796875,5843.142578125,2436.75634765625,8265.271484375,1435.362060546875,9721.44921875,2533.05419921875,13256.3896484375
2021-02-08,4068.81591796875,5847.3681640625,2446.05712890625,8153.27490234375,1417.3072509765625,9548.6240234375,2525.35498046875,13959.380859375
2021-02-09,3885.384765625,5898.06689453125,2418.155029296875,7884.48583984375,1372.1700439453125,9419.0048828125,2463.7607421875,13500.2841796875
2021-02-10,3935.41162109375,5847.3681640625,2418.155029296875,8063.677734375,1376.68359375,9548.6240234375,2456.0615234375,13471.58984375
2021-02-11,3902.060302734375,5813.56787109375,2418.155029296875,8041.2802734375,1376.68359375,9462.2109375,2456.0615234375,13485.935546875
2021-02-15,3968.762451171875,5745.96826171875,2418.155029296875,8041.2802734375,1376.68359375,9656.6396484375,2479.15966796875,13342.46875
2021-02-16,3952.086669921875,5864.267578125,2408.8544921875,7906.8837890625,1376.68359375,9527.0205078125,2471.4599609375,13256.3896484375
2021-02-17,3868.709716796875,5830.46728515625,2362.351806640625,7906.8837890625,1367.65625,9483.8134765625,2425.2646484375,13112.9228515625
2021-02-18,3818.683349609375,5691.04296875,2325.1494140625,7839.6875,1345.0877685546875,9246.177734375,2448.362060546875,13184.65625
2021-02-19,3852.033935546875,5767.0927734375,2371.652099609375,7705.2919921875,1430.8482666015625,9289.384765625,2471.4599609375,13242.0419921875
2021-02-22,3802.007568359375,5737.517578125,2371.652099609375,7727.69287109375,1417.3072509765625,9094.9560546875,2440.6630859375,13342.46875
2021-02-23,3818.683349609375,5767.0927734375,2353.05078125,7660.494140625,1390.224853515625,9030.1474609375,2671.640625,13270.7373046875
2021-02-24,3751.980712890625,5682.5927734375,2371.652099609375,7750.09130859375,1358.62890625,8878.9248046875,2679.33984375,12940.76171875
2021-02-25,3718.629638671875,5665.69384765625,2334.449951171875,7682.89404296875,1354.1151123046875,8922.1318359375,2687.0390625,13572.0166015625
2021-02-26,3601.90185546875,5669.91796875,2287.94677734375,7682.89404296875,1327.0328369140625,8814.115234375,2687.0390625,12940.76171875
2021-03-01,3735.3056640625,5952.99169921875,2446.05712890625,7705.2919921875,1372.1700439453125,9224.576171875,2687.0390625,13170.30859375
2021-03-02,3718.629638671875,5927.64208984375,2455.357421875,7794.8896484375,1399.2523193359375,10110.3076171875,2663.941650390625,13141.615234375
2021-03-03,3785.33203125,5914.9677734375,2455.357421875,7817.2880859375,1399.2523193359375,9786.2587890625,2648.54296875,13069.8828125
2021-03-04,3718.629638671875,5678.36865234375,2436.75634765625,7705.2919921875,1403.7659912109375,9678.2431640625,2586.948974609375,12825.986328125
2021-03-05,3668.603759765625,5745.96826171875,2408.8544921875,7615.6962890625,1403.7659912109375,9678.2431640625,2556.15185546875,12510.3583984375
2021-03-08,3701.95458984375,5678.36865234375,2390.253173828125,7503.701171875,1403.7659912109375,9440.607421875,2571.55029296875,13385.509765625
2021-03-09,3685.27978515625,5581.1943359375,2390.253173828125,7458.90283203125,1394.7386474609375,9505.41796875,2533.05419921875,12926.4150390625
2021-03-10,3618.576904296875,5665.69384765625,2418.155029296875,7503.701171875,1430.8482666015625,9764.65625,2617.74609375,12166.037109375
2021-03-12,3651.928466796875,5716.39306640625,2501.860595703125,7503.701171875,1439.8758544921875,9872.6728515625,2656.2421875,12180.3857421875
2021-03-15,3685.27978515625,5631.89404296875,2473.958984375,7615.6962890625,1430.8482666015625,9613.43359375,2602.34716796875,12108.650390625
2021-03-16,3701.95458984375,5598.0927734375,2436.75634765625,7705.2919921875,1430.8482666015625,9613.43359375,2586.948974609375,12151.6923828125
2021-03-17,3718.629638671875,5585.4189453125,2427.455810546875,7727.69287109375,1435.362060546875,9570.2275390625,2610.046630859375,12079.95703125
2021-03-18,3818.683349609375,5665.69384765625,2529.76220703125,7794.8896484375,1421.8209228515625,9829.4658203125,2656.2421875,12452.97265625
2021-03-19,3852.033935546875,5712.1689453125,2520.46142578125,7906.8837890625,1448.9033203125,10196.7197265625,2648.54296875,12553.3984375
2021-03-22,3718.629638671875,5593.86962890625,2464.658447265625,7906.8837890625,1444.3896484375,10023.89453125,2602.34716796875,12409.9345703125
2021-03-23,3718.629638671875,5547.39404296875,2483.25927734375,8242.8720703125,1421.8209228515625,9829.4658203125,2586.948974609375,12309.505859375
2021-03-24,3635.2529296875,5441.77001953125,2471.822265625,8287.6689453125,1376.68359375,9959.0849609375,2594.64794921875,12108.650390625
2021-03-25,3635.2529296875,5382.62060546875,2462.204345703125,8018.88037109375,1435.362060546875,9743.052734375,2625.4453125,12252.1162109375
2021-03-26,3735.3056640625,5420.6455078125,2471.822265625,8153.27490234375,1426.334716796875,9570.2275390625,2687.0390625,12567.74609375
2021-03-29,3685.27978515625,5374.169921875,2452.58642578125,8265.271484375,1390.224853515625,9635.037109375,2625.4453125,12510.3583984375
2021-03-30,3601.90185546875,5403.7451171875,2433.3505859375,8130.875,1390.224853515625,9397.4013671875,2602.34716796875,12338.197265625
2021-03-31,3518.524169921875,5251.646484375,2366.0244140625,8242.8720703125,1417.3072509765625,9008.54296875,2633.144775390625,12696.8681640625
2021-04-01,3568.55126953125,5260.09619140625,2385.26025390625,8018.88037109375,1399.2523193359375,9008.54296875,2610.046630859375,12725.560546875
2021-04-05,3568.55126953125,5200.94580078125,2394.87841796875,7996.48095703125,1399.2523193359375,8900.52734375,2602.34716796875,12739.90625
2021-04-06,3568.55126953125,5209.39599609375,2414.1142578125,7906.8837890625,1403.7659912109375,8965.337890625,2594.64794921875,12811.640625
2021-04-07,3551.875732421875,5281.22119140625,2433.3505859375,7974.08154296875,1399.2523193359375,8943.7333984375,2617.74609375,12811.640625
2021-04-08,3535.19970703125,5256.7158203125,2414.1142578125,7884.48583984375,1412.79345703125,9021.4501953125,2610.046630859375,12955.1083984375
2021-04-09,3518.524169921875,5312.4091796875,2491.05810546875,7951.68310546875,1399.2523193359375,9131.46875,2586.948974609375,13041.1884765625
2021-04-12,3385.120849609375,5196.73681640625,2423.732421875,7750.09130859375,1363.142578125,8735.4033203125,2548.452880859375,12295.1552734375
2021-04-13,3385.120849609375,5141.041015625,2423.732421875,7727.69287109375,1345.0877685546875,9241.486328125,2563.85107421875,12926.4150390625
2021-04-14,3501.848876953125,5402.3779296875,2433.3505859375,7839.6875,1349.601318359375,9725.5634765625,2571.55029296875,12768.5986328125
2021-04-15,3501.848876953125,5380.95654296875,2423.732421875,7839.6875,1367.65625,9527.53125,2586.948974609375,12452.97265625
2021-04-16,3501.848876953125,5376.6728515625,2423.732421875,8018.88037109375,1349.601318359375,9373.5068359375,2586.948974609375,12668.1748046875
2021-04-19,3468.498046875,5372.38916015625,2394.87841796875,8018.88037109375,1349.601318359375,9175.4755859375,2571.55029296875,12739.90625
2021-04-20,3535.19970703125,5342.3994140625,2385.26025390625,7974.08154296875,1349.601318359375,9285.4931640625,2556.15185546875,12899.984375
2021-04-21,3485.17431640625,5282.419921875,2356.406494140625,7884.48583984375,1349.601318359375,9197.4794921875,2525.35498046875,13178.505859375
2021-04-22,3635.2529296875,5325.26318359375,2356.406494140625,7839.6875,1345.0877685546875,9087.4619140625,2563.85107421875,12636.12109375
2021-04-23,3751.980712890625,5475.2099609375,2366.0244140625,7951.68310546875,1354.1151123046875,9153.4716796875,2548.452880859375,12665.4375
2021-04-26,3751.980712890625,5385.24072265625,2298.698486328125,7794.8896484375,1340.5738525390625,9263.4892578125,2502.257080078125,12636.12109375
2021-04-27,3685.27978515625,5488.0625,2327.552734375,7705.2919921875,1331.546630859375,9065.45703125,2432.9638671875,12665.4375
2021-04-28,3568.55126953125,5415.23046875,2385.26025390625,7682.89404296875,1327.0328369140625,9263.4892578125,2417.5654296875,12562.822265625
2021-04-29,3618.576904296875,5492.3466796875,2394.87841796875,7727.69287109375,1327.0328369140625,9285.4931640625,2463.7607421875,12533.5078125
2021-04-30,3668.603759765625,5488.0625,2375.642333984375,7794.8896484375,1299.9505615234375,9175.4755859375,2463.7607421875,12416.2353515625
2021-05-03,3676.736328125,5475.2099609375,2327.552734375,7660.494140625,1295.436767578125,8955.439453125,2440.6630859375,12284.3037109375
2021-05-04,3727.56640625,5483.77734375,2346.78857421875,7638.09619140625,1327.0328369140625,8845.421875,2471.4599609375,12650.78125
2021-05-05,3744.51025390625,5505.1982421875,2327.552734375,7638.09619140625,1304.46435546875,8933.435546875,2463.7607421875,13002.59765625
2021-05-06,3676.736328125,5505.1982421875,2337.170654296875,7615.6962890625,1318.0054931640625,8823.41796875,2456.0615234375,12782.7109375
2021-05-07,3608.962646484375,5483.77734375,2289.08056640625,7570.89892578125,1318.0054931640625,8625.3857421875,2456.0615234375,12753.3935546875
2021-05-10,3642.849609375,5500.91455078125,2298.698486328125,7705.2919921875,1327.0328369140625,8757.4072265625,2440.6630859375,12753.3935546875
2021-05-11,3541.189453125,5552.32421875,2269.844482421875,7638.09619140625,1304.46435546875,8735.4033203125,2448.362060546875,12577.484375
2021-05-17,3507.301513671875,5569.46142578125,2279.46240234375,7391.7060546875,1318.0054931640625,8559.375,2456.0615234375,12562.822265625
2021-05-18,3490.3583984375,5475.2099609375,2269.844482421875,7436.50341796875,1308.9779052734375,8383.3466796875,2448.362060546875,12841.3466796875
2021-05-19,3422.584228515625,5436.6513671875,2183.28271484375,7414.1044921875,1304.46435546875,8163.3115234375,2432.9638671875,12826.6875
2021-05-20,3507.301513671875,5466.6416015625,2173.664306640625,7503.701171875,1318.0054931640625,8383.3466796875,2548.452880859375,12914.6416015625
2021-05-21,3422.584228515625,5449.50341796875,2240.99072265625,7458.90283203125,1327.0328369140625,8295.3330078125,2517.655517578125,12709.416015625
2021-05-24,3456.471435546875,5419.513671875,2212.13671875,7346.9072265625,1308.9779052734375,8119.30517578125,2509.956298828125,12430.892578125
2021-05-25,3439.52783203125,5445.2197265625,2269.844482421875,7324.5078125,1318.0054931640625,8273.330078125,2540.75341796875,12606.8017578125
2021-05-27,3490.3583984375,5372.38916015625,2212.13671875,7414.1044921875,1281.8956298828125,8361.34375,2602.34716796875,12694.755859375
2021-05-28,3490.3583984375,5432.3671875,2231.372802734375,7279.7099609375,1299.9505615234375,8493.3662109375,2517.655517578125,12797.369140625
2021-05-31,3558.132568359375,5462.3564453125,2308.31640625,7346.9072265625,1308.9779052734375,8537.3720703125,2648.54296875,13222.4833984375
2021-06-02,3608.962646484375,5539.47216796875,2346.78857421875,7369.3056640625,1304.46435546875,9175.4755859375,2656.2421875,13940.77734375
2021-06-03,3625.90673828125,5655.1455078125,2404.496337890625,7794.8896484375,1354.1151123046875,9285.4931640625,2687.0390625,13867.4814453125
2021-06-04,3541.189453125,5638.0087890625,2356.406494140625,7570.89892578125,1340.5738525390625,9131.46875,2694.73828125,13794.1875
2021-06-07,3558.132568359375,5595.1669921875,2356.406494140625,7481.3017578125,1349.601318359375,9153.4716796875,2733.234619140625,13471.6875
2021-06-08,3575.07568359375,5509.48291015625,2308.31640625,7324.5078125,1333.9619140625,8955.439453125,2694.73828125,13735.548828125
2021-06-09,3608.962646484375,5595.1669921875,2366.0244140625,7302.10888671875,1324.76220703125,9153.4716796875,2741.65380859375,13706.2333984375
2021-06-10,3659.79296875,5672.28271484375,2385.26025390625,7302.10888671875,1324.76220703125,9087.4619140625,2814.44091796875,13251.802734375
2021-06-11,3575.07568359375,5543.7568359375,2414.1142578125,7324.5078125,1333.9619140625,9087.4619140625,2806.353515625,13471.6875
2021-06-14,3507.301513671875,5492.3466796875,2414.1142578125,7302.10888671875,1320.162353515625,8955.439453125,2757.828857421875,13193.1640625
2021-06-15,3490.3583984375,5543.7568359375,2433.3505859375,7302.10888671875,1333.9619140625,8977.443359375,2782.09130859375,12929.302734375
2021-06-16,3490.3583984375,5470.92529296875,2414.1142578125,7324.5078125,1310.962646484375,8977.443359375,2757.828857421875,13281.1181640625
2021-06-17,3456.471435546875,5423.798828125,2385.26025390625,7279.7099609375,1292.563232421875,8713.400390625,2709.303955078125,12899.984375
2021-06-18,3388.697265625,5419.513671875,2385.26025390625,6943.72314453125,1251.164306640625,8713.400390625,2709.303955078125,13354.4169921875
2021-06-21,3334.478271484375,5355.251953125,2317.9345703125,7100.51708984375,1361.5611572265625,8801.4140625,2668.86669921875,12665.4375
2021-06-22,3334.478271484375,5432.3671875,2375.642333984375,7212.5126953125,1306.36279296875,8537.3720703125,2668.86669921875,12680.099609375
2021-06-23,3341.25537109375,5338.115234375,2317.9345703125,7145.3154296875,1251.164306640625,8537.3720703125,2725.478759765625,12372.2568359375
2021-06-24,3348.032958984375,5320.97802734375,2298.698486328125,7190.11328125,1260.364013671875,8559.375,2628.42919921875,12489.5302734375
2021-06-25,3334.478271484375,5303.84130859375,2269.844482421875,7190.11328125,1246.5643310546875,8559.375,2628.42919921875,12518.8466796875
2021-06-28,3192.1533203125,5188.16796875,2192.900634765625,7145.3154296875,1264.9637451171875,8207.3193359375,2563.729248046875,11961.802734375
2021-06-29,3280.25927734375,5179.59912109375,2221.7548828125,7391.7060546875,1264.9637451171875,8427.35546875,2555.641845703125,11873.849609375
2021-06-30,3348.032958984375,5162.46240234375,2269.844482421875,7302.10888671875,1287.9632568359375,8361.34375,2547.554443359375,11873.849609375
2021-07-01,3405.64111328125,5162.46240234375,2298.698486328125,7615.6962890625,1287.9632568359375,8273.330078125,2515.204345703125,11917.82421875
2021-07-02,3388.697265625,5226.72607421875,2289.08056640625,7548.4990234375,1287.9632568359375,8185.31591796875,2482.854736328125,11961.802734375
2021-07-05,3348.032958984375,5235.2939453125,2250.608642578125,7369.3056640625,1278.763427734375,8097.30126953125,2458.59228515625,11859.189453125
2021-07-06,3320.923095703125,5188.16796875,2221.7548828125,7526.1005859375,1260.364013671875,8185.31591796875,2434.329833984375,12167.029296875
2021-07-07,3320.923095703125,5196.73681640625,2212.13671875,7570.89892578125,1246.5643310546875,7877.2666015625,2450.504638671875,11947.1435546875
2021-07-08,3307.36865234375,5153.89404296875,2269.844482421875,7593.29638671875,1218.965087890625,7789.25244140625,2434.329833984375,11756.5751953125
2021-07-09,3327.70068359375,5158.1787109375,2221.7548828125,7660.494140625,1214.365234375,7833.25830078125,2555.641845703125,11434.0771484375
2021-07-12,3334.478271484375,5286.70458984375,2231.372802734375,7906.8837890625,1228.164794921875,7745.24462890625,2531.379638671875,11419.4189453125
2021-07-13,3320.923095703125,5179.59912109375,2221.7548828125,8018.88037109375,1223.5650634765625,7569.216796875,2482.854736328125,11155.5546875
2021-07-14,3205.70751953125,5132.4736328125,2192.900634765625,7794.8896484375,1255.7640380859375,7503.20654296875,2474.767333984375,10906.3486328125
2021-07-15,3259.927001953125,5239.57763671875,2260.226806640625,7772.4892578125,1255.7640380859375,7459.19921875,2531.379638671875,11272.826171875
2021-07-16,3307.36865234375,5235.2939453125,2260.226806640625,7682.89404296875,1278.763427734375,7789.25244140625,2563.729248046875,11316.8037109375
2021-07-19,3239.594970703125,5145.3251953125,2212.13671875,7615.6962890625,1278.763427734375,7569.216796875,2604.1669921875,11199.5302734375
2021-07-21,3300.5908203125,5149.609375,2279.46240234375,7615.6962890625,1241.9644775390625,7789.25244140625,2596.0791015625,11170.212890625
2021-07-22,3375.142578125,5273.8515625,2327.552734375,7906.8837890625,1246.5643310546875,7811.25537109375,2636.5166015625,11800.5537109375
2021-07-23,3354.810302734375,5171.0302734375,2298.698486328125,7750.09130859375,1237.3646240234375,7657.2314453125,2563.729248046875,11580.6669921875
2021-07-26,3232.8173828125,5145.3251953125,2231.372802734375,7817.2880859375,1237.3646240234375,7525.2099609375,2579.904296875,11844.5302734375
2021-07-27,3226.0400390625,5145.3251953125,2240.99072265625,7615.6962890625,1232.7647705078125,7371.18505859375,2644.60400390625,11727.2587890625
2021-07-28,3192.1533203125,5123.90478515625,2269.844482421875,7615.6962890625,1209.765380859375,7217.15966796875,2579.904296875,11595.3251953125
2021-07-29,3151.488525390625,5175.31494140625,2212.13671875,7481.3017578125,1191.365966796875,7063.1357421875,2612.25439453125,11580.6669921875
2021-07-30,3198.930419921875,5115.33642578125,2192.900634765625,7279.7099609375,1159.166748046875,6777.08935546875,2620.341796875,11463.3935546875
2021-08-02,3266.70458984375,5106.7685546875,2183.28271484375,7279.7099609375,1200.565673828125,6865.103515625,2676.954345703125,11316.8037109375
2021-08-03,3348.032958984375,5265.28369140625,2221.7548828125,7369.3056640625,1209.765380859375,7305.17431640625,2693.12890625,11228.8486328125
2021-08-04,3320.923095703125,5243.86279296875,2240.99072265625,7324.5078125,1200.565673828125,7437.1953125,2725.478759765625,11096.9169921875
2021-08-05,3314.146484375,5398.09375,2327.552734375,7302.10888671875,1191.365966796875,7393.18798828125,2701.21630859375,11082.2578125
2021-08-06,3348.032958984375,5278.13623046875,2298.698486328125,7414.1044921875,1168.3665771484375,7437.1953125,2685.04150390625,11082.2578125
2021-08-09,3293.81396484375,5312.4091796875,2231.372802734375,7302.10888671875,1140.7674560546875,7349.1806640625,2628.42919921875,10964.986328125
2021-08-10,3327.70068359375,5398.09375,2231.372802734375,7212.5126953125,1200.565673828125,7459.19921875,2612.25439453125,11140.89453125
2021-08-12,3348.032958984375,5398.09375,2279.46240234375,7234.91162109375,1186.7659912109375,7723.24169921875,2709.303955078125,12137.7109375
2021-08-13,3405.64111328125,5492.3466796875,2308.31640625,7346.9072265625,1195.9659423828125,7811.25537109375,2668.86669921875,12108.3935546875
2021-08-16,3439.52783203125,5500.91455078125,2298.698486328125,7391.7060546875,1195.9659423828125,7965.279296875,2701.21630859375,11829.8720703125
2021-08-18,3541.189453125,5655.1455078125,2327.552734375,7481.3017578125,1205.1656494140625,8295.3330078125,2765.91650390625,11566.0078125
2021-08-19,3490.3583984375,5655.1455078125,2250.608642578125,7302.10888671875,1149.9671630859375,8009.28759765625,2741.65380859375,11316.8037109375
2021-08-20,3456.471435546875,5655.1455078125,2269.844482421875,7302.10888671875,1191.365966796875,8251.326171875,2749.741455078125,11140.89453125
2021-08-23,3456.471435546875,5646.5771484375,2298.698486328125,7369.3056640625,1195.9659423828125,8405.3515625,2782.09130859375,11155.5546875
2021-08-24,3439.52783203125,5655.1455078125,2240.99072265625,7346.9072265625,1191.365966796875,8251.326171875,2749.741455078125,11038.28125
