Date,ADRO.JK,AMRT.JK,ASII.JK,BBCA.JK,BMRI.JK,ICBP.JK,KLBF.JK,SMGR.JK,TLKM.JK,UNTR.JK
2021-02-01,366.424560546875,739.9210815429688,4018.7890625,5762.86767578125,2492.56005859375,8265.2705078125,1345.087890625,9959.0869140625,2486.858642578125,13686.7919921875
2021-02-02,357.4873962402344,744.6642456054688,3985.4375,5745.96826171875,2408.8544921875,8511.66015625,1372.1700439453125,9462.2119140625,2517.655517578125,12955.109375
2021-02-03,348.5502014160156,739.9210815429688,4102.16650390625,5767.09228515625,2418.1552734375,8444.4638671875,1408.2799072265625,9397.4013671875,2494.557861328125,12883.375
2021-02-04,347.0606689453125,739.9210815429688,4135.5166015625,5792.44384765625,2446.056884765625,8354.8662109375,1394.7386474609375,9181.369140625,2533.05419921875,12825.986328125
2021-02-05,360.46636962890625,739.9210815429688,4068.815185546875,5843.142578125,2436.75634765625,8265.2705078125,1435.3621826171875,9721.4501953125,2533.05419921875,13256.3896484375
2021-02-08,363.4454650878906,739.9210815429688,4068.815185546875,5847.3681640625,2446.056884765625,8153.275390625,1417.3072509765625,9548.6240234375,2525.35498046875,13959.3779296875
2021-02-09,360.46636962890625,739.9210815429688,3885.38427734375,5898.0673828125,2418.1552734375,7884.486328125,1372.1700439453125,9419.00390625,2463.760498046875,13500.2841796875
2021-02-10,357.4873962402344,758.8934936523438,3935.4111328125,5847.3681640625,2418.1552734375,8063.6787109375,1376.6837158203125,9548.6240234375,2456.0615234375,13471.5908203125
2021-02-11,361.95599365234375,758.8934936523438,3902.060546875,5813.56787109375,2418.1552734375,8041.27978515625,1376.6837158203125,9462.2119140625,2456.0615234375,13485.9365234375
2021-02-15,361.95599365234375,749.4072875976562,3968.762451171875,5745.96826171875,2418.1552734375,8041.27978515625,1376.6837158203125,9656.640625,2479.159423828125,13342.46875
2021-02-16,360.46636962890625,749.4072875976562,3952.087158203125,5864.26708984375,2408.8544921875,7906.8837890625,1376.6837158203125,9527.0205078125,2471.460205078125,13256.3896484375
2021-02-17,351.52923583984375,739.9210815429688,3868.709716796875,5830.46728515625,2362.351806640625,7906.8837890625,1367.656494140625,9483.8134765625,2425.2646484375,13112.9228515625
2021-02-18,350.03973388671875,768.3796997070312,3818.68212890625,5691.04345703125,2325.14892578125,7839.68701171875,1345.087890625,9246.1787109375,2448.3623046875,13184.6552734375
2021-02-19,351.52923583984375,758.8934936523438,3852.033935546875,5767.09228515625,2371.652099609375,7705.29248046875,1430.8482666015625,9289.3837890625,2471.460205078125,13242.0419921875
2021-02-22,360.46636962890625,834.7828369140625,3802.0078125,5737.51904296875,2371.652099609375,7727.6923828125,1417.3072509765625,9094.9560546875,2440.6630859375,13342.46875
2021-02-23,358.97686767578125,825.2965698242188,3818.68212890625,5767.09228515625,2353.05078125,7660.4951171875,1390.2249755859375,9030.146484375,2671.640869140625,13270.736328125
2021-02-24,353.018798828125,953.3599243164062,3751.98095703125,5682.59375,2371.652099609375,7750.09033203125,1358.6287841796875,8878.923828125,2679.33984375,12940.759765625
2021-02-25,357.4873962402344,958.1029663085938,3718.6298828125,5665.693359375,2334.44970703125,7682.8935546875,1354.115234375,8922.130859375,2687.0390625,13572.01953125
2021-02-26,351.52923583984375,967.5891723632812,3601.90185546875,5669.91796875,2287.947021484375,7682.8935546875,1327.032958984375,8814.1142578125,2687.0390625,12940.759765625
2021-03-01,353.018798828125,1010.2769165039062,3735.305419921875,5952.9912109375,2446.056884765625,7705.29248046875,1372.1700439453125,9224.57421875,2687.0390625,13170.310546875
2021-03-02,353.018798828125,943.8737182617188,3718.6298828125,5927.6416015625,2455.357421875,7794.88916015625,1399.2523193359375,10110.30859375,2663.94140625,13141.615234375
2021-03-03,353.018798828125,891.6997680664062,3785.332275390625,5914.9677734375,2455.357421875,7817.2880859375,1399.2523193359375,9786.259765625,2648.543212890625,13069.8818359375
2021-03-04,363.4454650878906,858.498291015625,3718.6298828125,5678.36865234375,2436.75634765625,7705.29248046875,1403.76611328125,9678.2421875,2586.948974609375,12825.986328125
2021-03-05,351.52923583984375,901.18603515625,3668.60302734375,5745.96826171875,2408.8544921875,7615.6962890625,1403.76611328125,9678.2421875,2556.15185546875,12510.359375
2021-03-08,350.03973388671875,896.4428100585938,3701.955078125,5678.36865234375,2390.253173828125,7503.701171875,1403.76611328125,9440.607421875,2571.55029296875,13385.509765625
2021-03-09,347.0606689453125,872.7274169921875,3685.279296875,5581.19384765625,2390.253173828125,7458.90283203125,1394.7386474609375,9505.4169921875,2533.05419921875,12926.4150390625
2021-03-10,348.5502014160156,934.3875122070312,3618.5771484375,5665.693359375,2418.1552734375,7503.701171875,1430.8482666015625,9764.65625,2617.745849609375,12166.0380859375
2021-03-12,360.46636962890625,934.3875122070312,3651.927978515625,5716.3935546875,2501.86083984375,7503.701171875,1439.875732421875,9872.671875,2656.2421875,12180.3837890625
2021-03-15,367.9140930175781,929.6444702148438,3685.279296875,5631.89453125,2473.95849609375,7615.6962890625,1430.8482666015625,9613.43359375,2602.347412109375,12108.6494140625
2021-03-16,363.4454650878906,962.8460693359375,3701.955078125,5598.09423828125,2436.75634765625,7705.29248046875,1430.8482666015625,9613.43359375,2586.948974609375,12151.6904296875
2021-03-17,366.424560546875,920.1582641601562,3718.6298828125,5585.4189453125,2427.455810546875,7727.6923828125,1435.3621826171875,9570.2265625,2610.046630859375,12079.95703125
2021-03-18,378.3408203125,920.1582641601562,3818.68212890625,5665.693359375,2529.76220703125,7794.88916015625,1421.821044921875,9829.4658203125,2656.2421875,12452.9716796875
2021-03-19,387.2779846191406,934.3875122070312,3852.033935546875,5712.16796875,2520.461669921875,7906.8837890625,1448.9033203125,10196.7197265625,2648.543212890625,12553.3994140625
2021-03-22,382.80938720703125,905.9290771484375,3718.6298828125,5593.869140625,2464.658203125,7906.8837890625,1444.3896484375,10023.89453125,2602.347412109375,12409.9326171875
2021-03-23,387.2779846191406,858.498291015625,3718.6298828125,5547.39404296875,2483.25927734375,8242.87109375,1421.821044921875,9829.4658203125,2586.948974609375,12309.5048828125
2021-03-24,364.9350280761719,858.498291015625,3635.2529296875,5441.76953125,2471.822265625,8287.6689453125,1376.6837158203125,9959.0869140625,2594.648193359375,12108.6494140625
2021-03-25,358.97686767578125,844.2689208984375,3635.2529296875,5382.62109375,2462.204345703125,8018.880859375,1435.3621826171875,9743.052734375,2625.445068359375,12252.1181640625
2021-03-26,363.4454650878906,844.2689208984375,3735.305419921875,5420.64501953125,2471.822265625,8153.275390625,1426.334716796875,9570.2265625,2687.0390625,12567.7451171875
2021-03-29,358.97686767578125,844.2689208984375,3685.279296875,5374.169921875,2452.58642578125,8265.2705078125,1390.2249755859375,9635.037109375,2625.445068359375,12510.359375
2021-03-30,350.03973388671875,815.810546875,3601.90185546875,5403.74560546875,2433.350341796875,8130.87646484375,1390.2249755859375,9397.4013671875,2602.347412109375,12338.1982421875
2021-03-31,350.03973388671875,853.755126953125,3518.524169921875,5251.646484375,2366.024658203125,8242.87109375,1417.3072509765625,9008.5439453125,2633.144287109375,12696.8671875
2021-04-01,351.52923583984375,839.5259399414062,3568.551025390625,5260.09619140625,2385.26025390625,8018.880859375,1399.2523193359375,9008.5439453125,2610.046630859375,12725.5595703125
2021-04-05,353.018798828125,825.2965698242188,3568.551025390625,5200.94580078125,2394.878173828125,7996.48046875,1399.2523193359375,8900.52734375,2602.347412109375,12739.90625
2021-04-06,360.46636962890625,849.011962890625,3568.551025390625,5209.39599609375,2414.114501953125,7906.8837890625,1403.76611328125,8965.3369140625,2594.648193359375,12811.6416015625
2021-04-07,363.4454650878906,896.4428100585938,3551.87548828125,5281.2216796875,2433.350341796875,7974.08203125,1399.2523193359375,8943.734375,2617.745849609375,12811.6416015625
2021-04-08,366.424560546875,943.8737182617188,3535.199951171875,5256.71533203125,2414.114501953125,7884.486328125,1412.79345703125,9021.4501953125,2610.046630859375,12955.109375
2021-04-09,358.97686767578125,924.9014282226562,3518.524169921875,5312.41015625,2491.058349609375,7951.68359375,1399.2523193359375,9131.4677734375,2586.948974609375,13041.1875
2021-04-12,351.52923583984375,920.1582641601562,3385.12060546875,5196.736328125,2423.732177734375,7750.09033203125,1363.1427001953125,8735.404296875,2548.452880859375,12295.15625
2021-04-13,345.5711669921875,901.18603515625,3385.12060546875,5141.041015625,2423.732177734375,7727.6923828125,1345.087890625,9241.486328125,2563.85107421875,12926.4150390625
2021-04-14,355.99786376953125,929.6444702148438,3501.849609375,5402.37744140625,2433.350341796875,7839.68701171875,1349.6014404296875,9725.5634765625,2571.55029296875,12768.6005859375
2021-04-15,354.50830078125,920.1582641601562,3501.849609375,5380.95703125,2423.732177734375,7839.68701171875,1367.656494140625,9527.53125,2586.948974609375,12452.9716796875
2021-04-16,353.018798828125,915.4152221679688,3501.849609375,5376.6728515625,2423.732177734375,8018.880859375,1349.6014404296875,9373.505859375,2586.948974609375,12668.173828125
2021-04-19,353.018798828125,877.4705810546875,3468.49755859375,5372.38818359375,2394.878173828125,8018.880859375,1349.6014404296875,9175.474609375,2571.55029296875,12739.90625
2021-04-20,353.018798828125,863.2413330078125,3535.199951171875,5342.3994140625,2385.26025390625,7974.08203125,1349.6014404296875,9285.4921875,2556.15185546875,12899.9853515625
2021-04-21,351.52923583984375,872.7274169921875,3485.174072265625,5282.42041015625,2356.406494140625,7884.486328125,1349.6014404296875,9197.478515625,2525.35498046875,13178.505859375
2021-04-22,348.5502014160156,901.18603515625,3635.2529296875,5325.26220703125,2356.406494140625,7839.68701171875,1345.087890625,9087.4609375,2563.85107421875,12636.12109375
2021-04-23,357.4873962402344,910.672119140625,3751.98095703125,5475.208984375,2366.024658203125,7951.68359375,1354.115234375,9153.4716796875,2548.452880859375,12665.4365234375
2021-04-26,360.46636962890625,896.4428100585938,3751.98095703125,5385.24072265625,2298.69873046875,7794.88916015625,1340.5740966796875,9263.4892578125,2502.25732421875,12636.12109375
2021-04-27,360.46636962890625,872.7274169921875,3685.279296875,5488.0615234375,2327.55224609375,7705.29248046875,1331.546630859375,9065.45703125,2432.9638671875,12665.4365234375
2021-04-28,361.95599365234375,877.4705810546875,3568.551025390625,5415.23095703125,2385.26025390625,7682.8935546875,1327.032958984375,9263.4892578125,2417.5654296875,12562.8232421875
2021-04-29,373.8722839355469,877.4705810546875,3618.5771484375,5492.34619140625,2394.878173828125,7727.6923828125,1327.032958984375,9285.4921875,2463.760498046875,12533.5078125
2021-04-30,370.8931579589844,901.18603515625,3668.60302734375,5488.0615234375,2375.642578125,7794.88916015625,1299.95068359375,9175.474609375,2463.760498046875,12416.234375
2021-05-03,369.4036560058594,886.9567260742188,3676.736083984375,5475.208984375,2327.55224609375,7660.4951171875,1295.4368896484375,8955.4404296875,2440.6630859375,12284.302734375
2021-05-04,372.38275146484375,886.9567260742188,3727.566650390625,5483.7783203125,2346.78857421875,7638.09521484375,1327.032958984375,8845.421875,2471.460205078125,12650.779296875
2021-05-05,375.9312438964844,886.9567260742188,3744.51025390625,5505.1982421875,2327.55224609375,7638.09521484375,1304.4642333984375,8933.4365234375,2463.760498046875,13002.5966796875
2021-05-06,372.7853698730469,891.6997680664062,3676.736083984375,5505.1982421875,2337.17041015625,7615.6962890625,1318.0054931640625,8823.41796875,2456.0615234375,12782.7109375
2021-05-07,372.7853698730469,886.9567260742188,3608.962890625,5483.7783203125,2289.08056640625,7570.8984375,1318.0054931640625,8625.38671875,2456.0615234375,12753.392578125
2021-05-10,375.9312438964844,867.984375,3642.85009765625,5500.91552734375,2298.69873046875,7705.29248046875,1327.032958984375,8757.4072265625,2440.6630859375,12753.392578125
2021-05-11,375.9312438964844,858.498291015625,3541.189453125,5552.32470703125,2269.8447265625,7638.09521484375,1304.4642333984375,8735.404296875,2448.3623046875,12577.4853515625
2021-05-17,372.7853698730469,834.7828369140625,3507.3017578125,5569.46142578125,2279.462158203125,7391.70556640625,1318.0054931640625,8559.3759765625,2456.0615234375,12562.8232421875
2021-05-18,377.5041809082031,849.011962890625,3490.3583984375,5475.208984375,2269.8447265625,7436.50341796875,1308.9781494140625,8383.34765625,2448.3623046875,12841.34765625
2021-05-19,369.6394958496094,849.011962890625,3422.58447265625,5436.65185546875,2183.28271484375,7414.1044921875,1304.4642333984375,8163.31201171875,2432.9638671875,12826.689453125
2021-05-20,368.0665588378906,886.6841430664062,3507.3017578125,5466.6416015625,2173.66455078125,7503.701171875,1318.0054931640625,8383.34765625,2548.452880859375,12914.642578125
2021-05-21,366.4936218261719,886.6841430664062,3422.58447265625,5449.50390625,2240.99072265625,7458.90283203125,1327.032958984375,8295.3330078125,2517.655517578125,12709.4140625
2021-05-24,364.92071533203125,867.5126342773438,3456.471435546875,5419.5146484375,2212.13671875,7346.9072265625,1308.9781494140625,8119.3046875,2509.956298828125,12430.892578125
2021-05-25,368.0665588378906,896.2698974609375,3439.527587890625,5445.2197265625,2269.8447265625,7324.50830078125,1318.0054931640625,8273.3291015625,2540.75341796875,12606.802734375
2021-05-27,366.4936218261719,872.3054809570312,3490.3583984375,5372.38818359375,2212.13671875,7414.1044921875,1281.8956298828125,8361.3447265625,2602.347412109375,12694.7568359375
2021-05-28,368.0665588378906,872.3054809570312,3490.3583984375,5432.3671875,2231.37255859375,7279.70947265625,1299.95068359375,8493.3662109375,2517.655517578125,12797.37109375
2021-05-31,374.3582763671875,867.5126342773438,3558.132568359375,5462.35693359375,2308.31640625,7346.9072265625,1308.9781494140625,8537.373046875,2648.543212890625,13222.4833984375
2021-06-02,396.3793640136719,872.3054809570312,3608.962890625,5539.47216796875,2346.78857421875,7369.3056640625,1304.4642333984375,9175.474609375,2656.2421875,13940.77734375
2021-06-03,393.23358154296875,872.3054809570312,3625.906005859375,5655.146484375,2404.49658203125,7794.88916015625,1354.115234375,9285.4921875,2687.0390625,13867.484375
2021-06-04,386.9417419433594,872.3054809570312,3541.189453125,5638.0087890625,2356.406494140625,7570.8984375,1340.5740966796875,9131.4677734375,2694.738525390625,13794.1875
2021-06-07,379.0770568847656,872.3054809570312,3558.132568359375,5595.16650390625,2356.406494140625,7481.3017578125,1349.6014404296875,9153.4716796875,2733.234619140625,13471.6865234375
2021-06-08,380.64996337890625,929.820068359375,3575.0751953125,5509.48291015625,2308.31640625,7324.50830078125,1333.9620361328125,8955.4404296875,2694.738525390625,13735.548828125
2021-06-09,382.2229919433594,1068.8138427734375,3608.962890625,5595.16650390625,2366.024658203125,7302.10888671875,1324.76220703125,9153.4716796875,2741.65380859375,13706.234375
2021-06-10,380.64996337890625,1179.05029296875,3659.793212890625,5672.2822265625,2385.26025390625,7302.10888671875,1324.76220703125,9087.4609375,2814.441162109375,13251.8017578125
2021-06-11,413.681640625,1164.671630859375,3575.0751953125,5543.75634765625,2414.114501953125,7324.50830078125,1333.9620361328125,9087.4609375,2806.353759765625,13471.6865234375
2021-06-14,416.8274841308594,1111.9498291015625,3507.3017578125,5492.34619140625,2414.114501953125,7302.10888671875,1320.1622314453125,8955.4404296875,2757.828857421875,13193.1640625
2021-06-15,412.1086730957031,1116.7427978515625,3490.3583984375,5543.75634765625,2433.350341796875,7302.10888671875,1333.9620361328125,8977.4423828125,2782.09130859375,12929.3017578125
2021-06-16,438.8485412597656,1179.05029296875,3490.3583984375,5470.9248046875,2414.114501953125,7324.50830078125,1310.9625244140625,8977.4423828125,2757.828857421875,13281.119140625
2021-06-17,426.2651672363281,1188.6361083984375,3456.471435546875,5423.7978515625,2385.26025390625,7279.70947265625,1292.5631103515625,8713.400390625,2709.303955078125,12899.9853515625
2021-06-18,412.1086730957031,1193.428955078125,3388.69775390625,5419.5146484375,2385.26025390625,6943.72314453125,1251.1641845703125,8713.400390625,2709.303955078125,13354.4140625
2021-06-21,404.2440185546875,1155.0859375,3334.478271484375,5355.25146484375,2317.934814453125,7100.51708984375,1361.5611572265625,8801.4150390625,2668.866455078125,12665.4365234375
2021-06-22,405.8170166015625,1198.2218017578125,3334.478271484375,5432.3671875,2375.642578125,7212.51318359375,1306.3626708984375,8537.373046875,2668.866455078125,12680.0986328125
2021-06-23,396.3793640136719,1231.7720947265625,3341.255615234375,5338.1142578125,2317.934814453125,7145.31494140625,1251.1641845703125,8537.373046875,2725.478759765625,12372.2568359375
2021-06-24,391.6605529785156,1212.600341796875,3348.033203125,5320.97802734375,2298.69873046875,7190.11328125,1260.364013671875,8559.3759765625,2628.42919921875,12489.5302734375
2021-06-25,404.2440185546875,1226.97900390625,3334.478271484375,5303.8408203125,2269.8447265625,7190.11328125,1246.5643310546875,8559.3759765625,2628.42919921875,12518.8486328125
2021-06-28,388.5146789550781,1188.6361083984375,3192.152587890625,5188.16796875,2192.900634765625,7145.31494140625,1264.9639892578125,8207.3193359375,2563.7294921875,11961.8017578125
2021-06-29,382.2229919433594,1193.428955078125,3280.259033203125,5179.59912109375,2221.754638671875,7391.70556640625,1264.9639892578125,8427.3544921875,2555.64208984375,11873.8486328125
2021-06-30,379.0770568847656,1198.2218017578125,3348.033203125,5162.46240234375,2269.8447265625,7302.10888671875,1287.963134765625,8361.3447265625,2547.554443359375,11873.8486328125
2021-07-01,379.0770568847656,1193.428955078125,3405.640869140625,5162.46240234375,2298.69873046875,7615.6962890625,1287.963134765625,8273.3291015625,2515.20458984375,11917.8251953125
2021-07-02,396.3793640136719,1193.428955078125,3388.69775390625,5226.72509765625,2289.08056640625,7548.4990234375,1287.963134765625,8185.31591796875,2482.854736328125,11961.8017578125
2021-07-05,388.5146789550781,1198.2218017578125,3348.033203125,5235.29443359375,2250.608642578125,7369.3056640625,1278.763427734375,8097.3017578125,2458.59228515625,11859.1904296875
2021-07-06,405.8170166015625,1289.28662109375,3320.92333984375,5188.16796875,2221.754638671875,7526.099609375,1260.364013671875,8185.31591796875,2434.329833984375,12167.03125
2021-07-07,393.23358154296875,1284.493896484375,3320.92333984375,5196.736328125,2212.13671875,7570.8984375,1246.5643310546875,7877.265625,2450.5048828125,11947.146484375
2021-07-08,383.7958679199219,1279.700927734375,3307.3681640625,5153.89404296875,2269.8447265625,7593.29736328125,1218.9652099609375,7789.251953125,2434.329833984375,11756.5771484375
2021-07-09,393.23358154296875,1298.8724365234375,3327.700439453125,5158.177734375,2221.754638671875,7660.4951171875,1214.365234375,7833.2587890625,2555.64208984375,11434.076171875
2021-07-12,388.5146789550781,1308.4581298828125,3334.478271484375,5286.7041015625,2231.37255859375,7906.8837890625,1228.1649169921875,7745.24462890625,2531.379638671875,11419.4169921875
2021-07-13,386.9417419433594,1260.5294189453125,3320.92333984375,5179.59912109375,2221.754638671875,8018.880859375,1223.5650634765625,7569.216796875,2482.854736328125,11155.5537109375
2021-07-14,383.7958679199219,1241.35791015625,3205.70751953125,5132.47314453125,2192.900634765625,7794.88916015625,1255.76416015625,7503.2060546875,2474.767333984375,10906.349609375
2021-07-15,385.36883544921875,1250.943603515625,3259.927001953125,5239.578125,2260.226806640625,7772.490234375,1255.76416015625,7459.19921875,2531.379638671875,11272.826171875
2021-07-16,390.087646484375,1236.56494140625,3307.3681640625,5235.29443359375,2260.226806640625,7682.8935546875,1278.763427734375,7789.251953125,2563.7294921875,11316.802734375
2021-07-19,393.23358154296875,1203.0146484375,3239.5947265625,5145.326171875,2212.13671875,7615.6962890625,1278.763427734375,7569.216796875,2604.166748046875,11199.53125
2021-07-21,390.087646484375,1179.05029296875,3300.59130859375,5149.6103515625,2279.462158203125,7615.6962890625,1241.96435546875,7789.251953125,2596.0791015625,11170.212890625
2021-07-22,419.9733581542969,1203.0146484375,3375.142822265625,5273.85205078125,2327.55224609375,7906.8837890625,1246.5643310546875,7811.2548828125,2636.5166015625,11800.5537109375
2021-07-23,410.5357360839844,1188.6361083984375,3354.810302734375,5171.03125,2298.69873046875,7750.09033203125,1237.36474609375,7657.23046875,2563.7294921875,11580.6669921875
2021-07-26,402.671142578125,1203.0146484375,3232.817138671875,5145.326171875,2231.37255859375,7817.2880859375,1237.36474609375,7525.2099609375,2579.904541015625,11844.53125
2021-07-27,401.0981750488281,1203.0146484375,3226.03955078125,5145.326171875,2240.99072265625,7615.6962890625,1232.7647705078125,7371.1845703125,2644.60400390625,11727.2568359375
2021-07-28,399.5252380371094,1327.6297607421875,3192.152587890625,5123.90478515625,2269.8447265625,7615.6962890625,1209.7655029296875,7217.15966796875,2579.904541015625,11595.326171875
2021-07-29,416.8274841308594,1322.8369140625,3151.488525390625,5175.3154296875,2212.13671875,7481.3017578125,1191.365966796875,7063.13525390625,2612.254150390625,11580.6669921875
2021-07-30,419.9733581542969,1294.07958984375,3198.9306640625,5115.33642578125,2192.900634765625,7279.70947265625,1159.166748046875,6777.0888671875,2620.341552734375,11463.39453125
2021-08-02,430.98394775390625,1365.9727783203125,3266.70458984375,5106.76806640625,2183.28271484375,7279.70947265625,1200.565673828125,6865.10302734375,2676.9541015625,11316.802734375
2021-08-03,424.69219970703125,1327.6297607421875,3348.033203125,5265.28369140625,2221.754638671875,7369.3056640625,1209.7655029296875,7305.17431640625,2693.12890625,11228.8486328125
2021-08-04,427.83807373046875,1318.0439453125,3320.92333984375,5243.8623046875,2240.99072265625,7324.50830078125,1200.565673828125,7437.1953125,2725.478759765625,11096.91796875
2021-08-05,408.96282958984375,1294.07958984375,3314.146240234375,5398.09375,2327.55224609375,7302.10888671875,1191.365966796875,7393.1884765625,2701.21630859375,11082.2587890625
2021-08-06,405.8170166015625,1308.4581298828125,3348.033203125,5278.13623046875,2298.69873046875,7414.1044921875,1168.3665771484375,7437.1953125,2685.04150390625,11082.2587890625
2021-08-09,408.96282958984375,1380.3515625,3293.81396484375,5312.41015625,2231.37255859375,7302.10888671875,1140.7674560546875,7349.18115234375,2628.42919921875,10964.984375
2021-08-10,421.5462951660156,1380.3515625,3327.700439453125,5398.09375,2231.37255859375,7212.51318359375,1200.565673828125,7459.19921875,2612.254150390625,11140.8935546875
2021-08-12,443.5673828125,1342.0084228515625,3348.033203125,5398.09375,2279.462158203125,7234.912109375,1186.7659912109375,7723.2412109375,2709.303955078125,12137.7109375
2021-08-13,435.70269775390625,1346.8013916015625,3405.640869140625,5492.34619140625,2308.31640625,7346.9072265625,1195.9658203125,7811.2548828125,2668.866455078125,12108.39453125
2021-08-16,429.4110412597656,1346.8013916015625,3439.527587890625,5500.91552734375,2298.69873046875,7391.70556640625,1195.9658203125,7965.27978515625,2701.21630859375,11829.87109375
2021-08-18,421.5462951660156,1255.7364501953125,3541.189453125,5655.146484375,2327.55224609375,7481.3017578125,1205.16552734375,8295.3330078125,2765.916259765625,11566.0078125
2021-08-19,407.3899230957031,1179.05029296875,3490.3583984375,5655.146484375,2250.608642578125,7302.10888671875,1149.9671630859375,8009.287109375,2741.65380859375,11316.802734375
2021-08-20,397.9522399902344,1236.56494140625,3456.471435546875,5655.146484375,2269.8447265625,7302.10888671875,1191.365966796875,8251.3271484375,2749.7412109375,11140.8935546875
2021-08-23,413.681640625,1150.29296875,3456.471435546875,5646.5771484375,2298.69873046875,7369.3056640625,1195.9658203125,8405.3515625,2782.09130859375,11155.5537109375
2021-08-24,396.3793640136719,1241.35791015625,3439.527587890625,5655.146484375,2240.99072265625,7346.9072265625,1191.365966796875,8251.3271484375,2749.7412109375,11038.2802734375
2021-08-25,394.8064880371094,1217.393310546875,3490.3583984375,5655.146484375,2289.08056640625,7369.3056640625,1232.7647705078125,8295.3330078125,2725.478759765625,11214.1904296875
2021-08-26,402.671142578125,1226.97900390625,3456.471435546875,5620.8720703125,2240.99072265625,7369.3056640625,1237.36474609375,7723.2412109375,2717.391357421875,11302.1435546875
2021-08-27,391.6605529785156,1236.56494140625,3422.58447265625,5578.0302734375,2231.37255859375,7436.50341796875,1255.76416015625,7789.251953125,2685.04150390625,11419.4169921875
2021-08-30,408.96282958984375,1274.907958984375,3575.0751953125,5625.15576171875,2289.08056640625,7705.29248046875,1283.36328125,8031.2900390625,2749.7412109375,11727.2568359375
2021-08-31,396.3793640136719,1294.07958984375,3541.189453125,5612.3037109375,2346.78857421875,7548.4990234375,1237.36474609375,8141.30859375,2749.7412109375,11771.234375
2021-09-01,415.254638671875,1246.1507568359375,3507.3017578125,5625.15576171875,2308.31640625,7526.099609375,1255.76416015625,7943.27685546875,2701.21630859375,11756.5771484375
2021-09-02,415.254638671875,1250.943603515625,3558.132568359375,5603.7353515625,2327.55224609375,7570.8984375,1274.16357421875,8053.29443359375,2725.478759765625,11917.8251953125
2021-09-03,426.2651672363281,1294.07958984375,3625.906005859375,5655.146484375,2356.406494140625,7593.29736328125,1324.76220703125,8097.3017578125,2741.65380859375,12533.5078125
2021-09-06,429.4110412597656,1289.28662109375,3676.736083984375,5633.724609375,2385.26025390625,7638.09521484375,1361.5611572265625,8097.3017578125,2741.65380859375,12753.392578125
2021-09-07,423.1192321777344,1294.07958984375,3625.906005859375,5629.44091796875,2404.49658203125,7743.796875,1343.1617431640625,7855.26220703125,2733.56640625,12636.12109375
2021-09-08,418.4004211425781,1294.07958984375,3558.132568359375,5518.0517578125,2404.49658203125,7743.796875,1343.1617431640625,7525.2099609375,2693.12890625,12254.984375
2021-09-09,429.4110412597656,1303.665283203125,3693.68017578125,5629.44091796875,2442.96826171875,7835.71142578125,1370.760986328125,7701.23828125,2741.65380859375,12782.7109375
2021-09-10,424.69219970703125,1308.4581298828125,3676.736083984375,5586.59912109375,2385.26025390625,7812.73291015625,1352.3614501953125,7833.2587890625,2693.12890625,12445.552734375
2021-09-13,421.5462951660156,1322.8369140625,3693.68017578125,5616.587890625,2366.024658203125,7743.796875,1352.3614501953125,7833.2587890625,2709.303955078125,12240.3251953125
2021-09-14,435.70269775390625,1322.8369140625,3744.51025390625,5608.01953125,2346.78857421875,7766.77587890625,1361.5611572265625,7833.2587890625,2782.09130859375,12548.1640625
2021-09-15,437.27569580078125,1327.6297607421875,3659.793212890625,5565.177734375,2356.406494140625,7697.83984375,1370.760986328125,7833.2587890625,2790.1787109375,12694.7568359375
2021-09-16,437.27569580078125,1318.0439453125,3642.85009765625,5569.46142578125,2366.024658203125,7559.9677734375,1324.76220703125,7679.23486328125,2782.09130859375,12694.7568359375
2021-09-17,419.9733581542969,1375.5587158203125,3676.736083984375,5586.59912109375,2327.55224609375,7491.03173828125,1333.9620361328125,7635.2275390625,2854.878662109375,12020.4404296875
2021-09-20,415.254638671875,1313.2509765625,3592.01904296875,5642.29296875,2317.934814453125,7468.05322265625,1315.5625,7481.20263671875,2846.791015625,12064.41796875
2021-09-21,423.1192321777344,1327.6297607421875,3541.189453125,5560.89306640625,2298.69873046875,7628.90380859375,1292.5631103515625,7415.19189453125,2854.878662109375,12079.0751953125
2021-09-22,440.4215393066406,1327.6297607421875,3575.0751953125,5616.587890625,2337.17041015625,7536.9892578125,1306.3626708984375,7525.2099609375,2903.403076171875,12240.3251953125
2021-09-23,445.1403503417969,1322.8369140625,3490.3583984375,5638.0087890625,2337.17041015625,7582.94677734375,1283.36328125,7481.20263671875,2879.14111328125,12357.599609375
2021-09-24,471.8802185058594,1274.907958984375,3490.3583984375,5642.29296875,2298.69873046875,7628.90380859375,1287.963134765625,7305.17431640625,2879.14111328125,12943.9619140625
2021-09-27,475.0260009765625,1337.2156982421875,3507.3017578125,5638.0087890625,2269.8447265625,7674.86083984375,1287.963134765625,7217.15966796875,2846.791015625,13413.052734375
2021-09-28,547.3810424804688,1337.2156982421875,3439.527587890625,5586.59912109375,2289.08056640625,7559.9677734375,1269.5635986328125,6909.11083984375,2854.878662109375,14072.708984375
2021-09-29,541.0892333984375,1346.8013916015625,3608.962890625,5638.0087890625,2308.31640625,7559.9677734375,1297.162841796875,7459.19921875,2854.878662109375,14952.2548828125
2021-09-30,553.6727905273438,1322.8369140625,3727.566650390625,5997.8818359375,2366.024658203125,7674.86083984375,1315.5625,7217.15966796875,2984.278076171875,15245.4365234375
