Date,Depth,Energy,Iterations
2023-02-16,3,-0.12849442861203303,600
2023-02-16,4,-0.12837478196727017,600
2023-02-16,5,-0.1282675587755098,600
2023-02-16,6,-0.12846464331054425,600
2023-03-17,1,0.30335389789522443,600
2023-03-17,2,0.09535164722632138,600
2023-03-17,3,0.009406181170554907,600
2023-03-17,4,0.00961276573444484,600
2023-03-17,5,0.009264458828004836,470
2023-03-17,6,0.009277932175575843,600
2023-04-27,1,0.16393502738403734,600
2023-04-27,2,-0.08661770070107883,600
2023-04-27,3,-0.11126232784586246,600
2023-04-27,4,-0.11133665783016353,520
2023-04-27,5,-0.1114031132564968,430
2023-04-27,6,-0.11116173175670534,600
2023-05-30,1,0.006525980679723049,600
2023-05-30,2,-0.06810242222914001,430
2023-05-30,3,-0.06810666879164719,600
2023-05-30,4,-0.06812009883316118,450
2023-05-30,5,-0.06812521832942316,430
2023-05-30,6,-0.06812152363039953,540
2023-07-05,1,0.06204520208019271,600
2023-07-05,2,-0.07190068648235157,430
2023-07-05,3,-0.07179515781683964,600
2023-07-05,4,-0.07192433931598925,490
2023-07-05,5,-0.07192487136223882,440
2023-07-05,6,-0.07192503055834554,440
2023-08-04,1,0.15110712405941584,600
2023-08-04,2,-0.13116567514244704,600
2023-08-04,3,-0.13133764626596067,430
2023-08-04,4,-0.1313499785675947,430
2023-08-04,5,-0.13134705759903653,440
2023-08-04,6,-0.1312964360170669,520
2023-09-05,1,-0.05923733279486778,600
2023-09-05,2,-0.0781166695568197,600
2023-09-05,3,-0.07648006561496291,600
2023-09-05,4,-0.07311642116468857,600
2023-09-05,5,-0.07642445856211061,600
2023-09-05,6,-0.07591855681280964,600
2023-10-05,1,-0.08061885119131731,600
2023-10-05,2,-0.11327870605554284,600
2023-10-05,3,-0.10784931842026496,600
2023-10-05,4,-0.10471465145156601,600
2023-10-05,5,-0.11177604558060164,600
2023-10-05,6,-0.11117700404398558,600
2023-11-03,1,0.12941363800581027,600
2023-11-03,2,0.03745840414631345,600
2023-11-03,3,0.03133529096874847,600
2023-11-03,4,0.03656203267199481,600
2023-11-03,5,0.09772300292537736,600
2023-11-03,6,0.0300671821643898,600
2023-12-04,1,0.02922613235380335,600
2023-12-04,2,-0.17751614547135622,600
2023-12-04,3,-0.21350891265278568,600
2023-12-04,4,-0.21353891484522328,600
2023-12-04,5,-0.21354371313362924,600
2023-12-04,6,-0.2135578820465478,580
