Date,Asset_A,Asset_B,pA_00,pA_01,pA_10,pA_11,pB_00,pB_01,pB_10,pB_11
2023-01-17,BBCA.JK,ASII.JK,1.7506868843795946,1.7254397068301854,-3.2857102746281033,-2.6146275244376387,2.182405828912531,-1.9620740081994885,1.795660332634236,-3.544626062190279
2023-01-17,BBCA.JK,TLKM.JK,2.0743639222329,1.4199748478271799,-2.194729403441153,-3.206088843678255,2.110922298011478,-2.505464603286874,1.8552875595400364,-3.795334626333685
2023-01-17,BBCA.JK,TPIA.JK,2.0591615923388584,1.473226058016446,-2.2490579578474974,-3.1750439554460583,2.1326185259284283,-1.5187722622823248,1.7174757544605175,-3.089071223821275
2023-01-17,ASII.JK,TLKM.JK,2.2113839447820896,1.8599055787777259,-2.2989940115310907,-3.2842787868885863,1.933787652227218,-2.5721829198170134,2.024251412740951,-3.6942470602214685
2023-01-17,ASII.JK,TPIA.JK,2.1772924420185342,1.918755406987327,-2.4814712042774034,-3.1747880871706746,2.738460082195381,-2.0400496444520493,1.6202516286237842,-2.6919075040729132
2023-01-17,TLKM.JK,TPIA.JK,2.0297201517999963,1.9561539164031676,-3.2449059360062074,-3.264380207093167,2.5928241631732023,-2.709155990122992,1.2189196474453456,-2.2479926677152116
2023-02-16,BBCA.JK,ASII.JK,0.6813632003158205,1.426507087736399,-2.8671897467111367,-2.261390132553963,1.4701869926967743,-1.638812980567248,1.1984740318171396,-3.212724283594375
2023-02-16,BBCA.JK,TLKM.JK,1.378225924955195,1.04899174342013,-2.3040002076921127,-2.638878876430367,1.4928410276408248,-2.687894034249059,1.0886406988547317,-3.1966339802052577
2023-02-16,BBCA.JK,TPIA.JK,1.4288936256846727,1.0521452405649043,-2.1379976040213005,-2.7142039934899804,1.160210600385849,-1.5277586526584586,1.111505080207589,-2.4315350011160137
2023-02-16,ASII.JK,TLKM.JK,1.3401658792017572,1.2811960694877254,-2.0571792086828795,-2.833156942152211,1.2010011075051048,-2.8497640192282567,1.3260046108120205,-3.1138739871655345
2023-02-16,ASII.JK,TPIA.JK,1.414412546076935,1.2533535694095335,-2.022134994385331,-2.7560143356498426,1.2562671845490652,-1.7204264629981336,1.0957213922126037,-2.291412957232614
2023-02-16,TLKM.JK,TPIA.JK,1.2663248037387502,1.33810261800015,-3.2160901354064233,-2.915962263274594,1.4868887348045456,-2.7774844605633557,0.5508063494503411,-1.7156959592433603
2023-03-17,BBCA.JK,ASII.JK,0.9250793651136839,1.4890827989968085,-2.3301195283214717,-2.370907042723216,1.720482625177168,-1.9469535325941625,1.510294145770328,-3.0440848132534963
2023-03-17,BBCA.JK,TLKM.JK,1.5245312717855848,1.1223219604359125,-2.086988263443191,-2.59599906906362,2.2098963191839682,-2.359953010397789,1.218566797219663,-2.2067560124132846
2023-03-17,BBCA.JK,TPIA.JK,1.4948652670822957,1.2194885542793337,-1.8407225019068236,-2.551982348104447,1.044121096568236,-2.14492150423267,2.4178943311563836,-1.9405218359474672
2023-03-17,ASII.JK,TLKM.JK,1.3452688788555185,1.707069089315309,-2.2069056241898757,-2.7879542492762144,1.6836552184738316,-2.79011614942966,1.599886273589662,-1.6599208459781378
2023-03-17,ASII.JK,TPIA.JK,1.445588407687788,1.6219435020198207,-2.240762293804928,-2.569658059430289,1.3900488576256964,-1.3678985016058927,2.0728700073390773,-2.632203736755811
2023-03-17,TLKM.JK,TPIA.JK,1.554875445794446,1.688813161725881,-1.308559899215665,-2.44921799583313,2.1805120864488203,-2.9619521417371373,0.8370509920550122,-1.4955471504040427
2023-04-27,BBCA.JK,ASII.JK,2.09454466943405,1.8648815136916028,-1.9650111212825878,-2.197208158005225,3.0174512993085796,-1.60480099325827,2.4383501933667744,-2.3131610084220626
2023-04-27,BBCA.JK,TLKM.JK,2.0610396944417158,1.8792452752254225,-1.8855720813722499,-2.1987381787573197,3.043525489583466,-1.8368424264127972,1.8900300780761687,-1.7594897947168744
2023-04-27,BBCA.JK,TPIA.JK,2.5960997913535366,1.6549633887399933,-1.538561489777221,-2.313664338346796,2.276258504743724,-2.4966786612754923,3.8011311309522164,-1.377384380005326
2023-04-27,ASII.JK,TLKM.JK,2.92776281451914,2.5817121223409463,-1.6651260424379244,-2.07574595545146,2.520503127779367,-2.472217056466738,2.5379818046933114,-1.0049824215278198
2023-04-27,ASII.JK,TPIA.JK,2.9948084830030774,2.565491822707887,-1.0664530045134006,-2.2358828145952794,2.5013270500087623,-1.6969677006707453,3.4235753230663293,-2.257025382546482
2023-04-27,TLKM.JK,TPIA.JK,2.8258508924264643,2.3280552164984316,-1.4332049485276057,-1.928961472329411,3.1123476295334096,-2.4800784363523163,2.779244422875934,-1.6889483633769407
2023-05-30,BBCA.JK,ASII.JK,2.507023382323832,1.4008119434753696,-1.4324940865289355,-1.9201173701869758,3.186550229807641,-1.4117098073505314,3.2506562761569566,-1.875692083025658
2023-05-30,BBCA.JK,TLKM.JK,2.144612041729785,1.6157284255562883,-1.5453560145917484,-1.8205333160139057,2.777887783401456,-1.5281486446219192,2.219688899433197,-2.6656965771342223
2023-05-30,BBCA.JK,TPIA.JK,2.9125725783091427,1.5047511992189977,-1.4294289009019359,-1.828842318151968,2.946930913492306,-2.80740444475502,4.513223325192995,-2.275117023132527
2023-05-30,ASII.JK,TLKM.JK,3.401688822296539,2.9798313310924214,-1.2934118319093308,-1.8889033244832298,2.3360411710707805,-2.468750188077491,2.684785107527665,-1.930703461184034
2023-05-30,ASII.JK,TPIA.JK,2.8803276631992585,3.4412584020389305,-0.6687493635408996,-1.9436860472333863,3.4154201204248626,-2.499381266336052,4.456410320048487,-2.57887975933387
2023-05-30,TLKM.JK,TPIA.JK,3.4698236850433983,1.8514314456666119,-1.8780855568824195,-2.203698903297345,3.6409288656307077,-3.041176002174747,4.218536785356127,-2.1919674892499224
2023-07-05,BBCA.JK,ASII.JK,2.4538493010415263,1.3509258873593326,-1.4562702381632462,-1.337552668688194,3.8526016369027327,-1.3677950041465785,2.6874857683001596,-1.4796493086005758
2023-07-05,BBCA.JK,TLKM.JK,1.914476917851917,1.8393059101240645,-0.8886361489595832,-1.6267659664479823,2.1723247725761228,-1.6220653921663954,2.1317138430379,-2.393228275099635
2023-07-05,BBCA.JK,TPIA.JK,2.562863419528395,1.525744438404601,-1.2980534704680444,-1.4416368586241266,2.478020591333867,-2.8651747087591053,2.967760849962624,-2.7412900527687993
2023-07-05,ASII.JK,TLKM.JK,4.361586616047103,2.417658053119638,-0.7253679097786432,-1.9991836993176242,2.0900231472840347,-1.6077586436708344,2.206130977487661,-2.4803592873398523
2023-07-05,ASII.JK,TPIA.JK,2.8726803595506025,3.7570313432371027,-0.7817599813703112,-1.7196080299094936,3.316165688560907,-3.870103263757145,2.1107912601385106,-2.2484595216074923
2023-07-05,TLKM.JK,TPIA.JK,3.072136317576551,1.3627067519143883,-1.647365292101927,-2.3475995019594573,2.3904184416465357,-3.1725048445097457,3.2048561883100404,-2.5624025131036525
2023-08-04,BBCA.JK,ASII.JK,2.133018754333288,1.3386867332920138,-1.3059563778948902,-1.1182707328842236,3.202908873196016,-1.4405131143922012,2.273487963796406,-1.743049306862426
2023-08-04,BBCA.JK,TLKM.JK,1.5782935670605454,1.6045639129133846,-0.6941917969152237,-1.5003443330728772,1.182479938967857,-1.3800417961369056,1.4918665953398427,-2.5325932475254334
2023-08-04,BBCA.JK,TPIA.JK,1.5706292523208503,1.601135167564485,-1.3068921274942848,-1.0995492789599457,1.644541378859819,-3.6739984296010713,2.383773634266585,-2.524619397315969
2023-08-04,ASII.JK,TLKM.JK,3.064493406776372,2.1046330786439165,-0.8721776844705061,-2.1137028481157056,1.541074677255798,-1.0443584389636897,1.2288971205953523,-2.822549184309297
2023-08-04,ASII.JK,TPIA.JK,2.293845336849322,2.8955822781020517,-1.0911653244999107,-1.8693787261430725,2.429660610243434,-4.087251619108878,1.8990200133063144,-2.586710292175486
2023-08-04,TLKM.JK,TPIA.JK,1.8582102954117206,0.9347681938431011,-1.772636777767605,-2.439926184404333,2.013662034775779,-3.5334828255709243,2.331396020412465,-2.6662829195299307
2023-09-05,BBCA.JK,ASII.JK,0.7738042680782667,0.4497763981237948,-1.1026118500016435,-1.211551251577262,1.0149999850850113,-1.3264488241520727,0.6218594303737351,-1.9602750912207918
2023-09-05,BBCA.JK,TLKM.JK,0.5696106016986974,0.6095838571504266,-0.6426883446205027,-1.5102598710842172,0.4843132198176908,-0.9259670036936718,0.46884149518438917,-2.1824045564556327
2023-09-05,BBCA.JK,TPIA.JK,0.5634926213729935,0.601221917184213,-1.256607798353435,-1.0518190076794718,0.5399398517313444,-3.781685527250115,0.7428320842498518,-2.033421704274751
2023-09-05,ASII.JK,TLKM.JK,0.7447540367186485,0.7900459167281532,-1.2254443703931772,-2.148974015239756,0.5597926139965574,-0.8323259789269071,0.41694941168641825,-2.409070282830807
2023-09-05,ASII.JK,TPIA.JK,0.8163925742601212,0.7221817025208058,-1.3359912498937432,-2.1842476059781233,0.7587974117800446,-3.0849998107854257,0.6579989496187008,-2.6574615065656473
2023-09-05,TLKM.JK,TPIA.JK,0.479744227044772,0.47019155094753984,-1.8503777567844508,-1.7979645601662153,0.6483908850314258,-2.9609510574744253,0.7370633290397582,-2.723300144833604
2023-10-05,BBCA.JK,ASII.JK,2.424665932573584,1.43114226225614,-1.062966379904925,-1.1368810247106587,1.6589454857315402,-1.8423038837014978,1.7914957255579085,-2.035739597688552
2023-10-05,BBCA.JK,TLKM.JK,1.9579301436602754,1.8250930940581334,-0.7986925091279283,-1.3744763035627168,1.6125755223960725,-1.0563295457299777,1.3977574537187034,-2.339760921091147
2023-10-05,BBCA.JK,TPIA.JK,1.9843450979489485,1.7914047633126602,-1.1426469769221235,-1.0758102894023425,3.0976191752533264,-3.1592892276754694,3.415256103296212,-3.2458691941513975
2023-10-05,ASII.JK,TLKM.JK,1.4256650096862318,2.048876245208012,-1.8887700261378964,-2.045061276478256,1.6087922857664898,-1.3135490263371934,1.360080041024535,-2.168392351839458
2023-10-05,ASII.JK,TPIA.JK,1.9865607185420069,1.4879805363522365,-1.95158105525768,-2.020389324334196,3.0518299367170445,-2.4287575223985236,3.467026806931888,-3.6923052362650868
2023-10-05,TLKM.JK,TPIA.JK,1.4199892202939721,1.5131797912845302,-1.8475012499222754,-1.9550254844267736,3.7385064117901483,-3.874657797707744,2.987062382196488,-2.745996083921317
2023-11-03,BBCA.JK,ASII.JK,2.3912974206547335,2.4857490761104133,-1.5688055354402515,-1.6278163298398813,1.7945013598331059,-1.945802115998149,2.1667245454032975,-1.883200677239047
2023-11-03,BBCA.JK,TLKM.JK,2.2573547382287154,2.5593022551518114,-1.4669004763644495,-1.7782689111830234,1.9931496825410078,-2.0037074605035783,2.1159449270535626,-2.847279705100517
2023-11-03,BBCA.JK,TPIA.JK,2.311559019173307,2.5654874775918395,-1.541109392924069,-1.7139201818611498,3.416337192535677,-3.4249718272442884,4.736457332002019,-3.16719003962575
2023-11-03,ASII.JK,TLKM.JK,1.9563291413743285,1.9956549729241133,-1.6002149057161037,-2.1119910082392073,2.3797588535775733,-2.359330275165649,1.8854933118097534,-2.5789908680757496
2023-11-03,ASII.JK,TPIA.JK,1.2824362913219751,2.372373372308909,-1.7549471649284547,-2.138754378487611,3.558314510890646,-2.384442596672766,4.552968382117434,-3.915364239102075
2023-11-03,TLKM.JK,TPIA.JK,1.7385348823997413,2.6001964976925915,-2.5262056843425675,-2.535674542410762,4.740241870276408,-3.54037091285009,3.9071246392768666,-3.048418001969081
2023-12-04,BBCA.JK,ASII.JK,1.8177141395365153,2.064726398176058,-2.267644502795677,-1.7712246013403332,1.6493288064080147,-2.9757844034339063,3.1414675113158235,-2.1523787214827554
2023-12-04,BBCA.JK,TLKM.JK,2.093642284749839,1.8767573278075431,-1.8719288330041866,-1.9603675789321058,2.56988650042172,-2.281730599208698,2.1991726359451644,-3.367774629982125
2023-12-04,BBCA.JK,TPIA.JK,1.7840195196864415,2.189372005543032,-1.7412257385359022,-2.0786789017757563,2.911390477836405,-3.6869489891989167,4.947098699696449,-2.9305480129128174
2023-12-04,ASII.JK,TLKM.JK,2.737887163116944,1.734898629948238,-2.356922956727074,-2.4715822501630846,2.5553861870654444,-2.3895174030308457,2.1066690110145423,-2.928754926319091
2023-12-04,ASII.JK,TPIA.JK,1.3050762457899983,3.1796548610128688,-2.338996568410427,-2.541469067676559,3.082748283542928,-2.794106237801186,4.4515937344312215,-3.5056299544253533
2023-12-04,TLKM.JK,TPIA.JK,1.8378277599855017,2.849785050739929,-2.603660460116619,-2.9768597988796492,4.498752550205142,-3.4789612326967254,3.599231712252422,-2.9224212047618385
