Date,Asset_A,Asset_B,rho_L_0,rho_L_1,rho_F_0,rho_F_1,rho_LF_00,rho_LF_01,rho_LF_10,rho_LF_11
2022-06-23,BBCA.JK,TLKM.JK,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.5454545454545454,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.36363636363636365
2022-06-23,BBCA.JK,TPIA.JK,0.45454545454545453,0.5454545454545454,0.4393939393939394,0.5606060606060606,0.19696969696969696,0.25757575757575757,0.24242424242424243,0.30303030303030304
2022-06-23,ASII.JK,TLKM.JK,0.48484848484848486,0.5151515151515151,0.45454545454545453,0.5454545454545454,0.2727272727272727,0.21212121212121213,0.18181818181818182,0.3333333333333333
2022-06-23,ASII.JK,TPIA.JK,0.48484848484848486,0.5151515151515151,0.4393939393939394,0.5606060606060606,0.24242424242424243,0.24242424242424243,0.19696969696969696,0.3181818181818182
2022-06-23,TLKM.JK,TPIA.JK,0.4545454545454546,0.5454545454545454,0.4393939393939394,0.5606060606060607,0.24242424242424243,0.21212121212121213,0.19696969696969696,0.3484848484848485
2022-07-22,BBCA.JK,ASII.JK,0.4393939393939394,0.5606060606060607,0.4545454545454546,0.5454545454545454,0.24242424242424243,0.19696969696969696,0.21212121212121213,0.3484848484848485
2022-07-22,BBCA.JK,TLKM.JK,0.4393939393939394,0.5606060606060607,0.4545454545454546,0.5454545454545454,0.24242424242424243,0.19696969696969696,0.21212121212121213,0.3484848484848485
2022-07-22,BBCA.JK,TPIA.JK,0.4393939393939394,0.5606060606060607,0.33333333333333337,0.6666666666666667,0.18181818181818182,0.25757575757575757,0.15151515151515152,0.4090909090909091
2022-07-22,ASII.JK,TLKM.JK,0.4545454545454546,0.5454545454545454,0.4545454545454546,0.5454545454545454,0.24242424242424243,0.21212121212121213,0.21212121212121213,0.3333333333333333
2022-07-22,ASII.JK,TPIA.JK,0.45454545454545453,0.5454545454545454,0.33333333333333337,0.6666666666666666,0.18181818181818182,0.2727272727272727,0.15151515151515152,0.3939393939393939
2022-07-22,TLKM.JK,TPIA.JK,0.45454545454545453,0.5454545454545454,0.3333333333333333,0.6666666666666667,0.19696969696969696,0.25757575757575757,0.13636363636363635,0.4090909090909091
2022-08-23,BBCA.JK,ASII.JK,0.5,0.5,0.45454545454545453,0.5454545454545454,0.25757575757575757,0.24242424242424243,0.19696969696969696,0.30303030303030304
2022-08-23,BBCA.JK,TLKM.JK,0.5,0.5,0.5454545454545454,0.45454545454545453,0.3181818181818182,0.18181818181818182,0.22727272727272727,0.2727272727272727
2022-08-23,BBCA.JK,TPIA.JK,0.5,0.5,0.3484848484848485,0.6515151515151515,0.18181818181818182,0.3181818181818182,0.16666666666666666,0.3333333333333333
2022-08-23,ASII.JK,TLKM.JK,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.25757575757575757,0.19696969696969696,0.2878787878787879,0.25757575757575757
2022-08-23,ASII.JK,TPIA.JK,0.45454545454545453,0.5454545454545454,0.3484848484848485,0.6515151515151515,0.18181818181818182,0.2727272727272727,0.16666666666666666,0.3787878787878788
2022-08-23,TLKM.JK,TPIA.JK,0.5454545454545454,0.4545454545454546,0.3484848484848485,0.6515151515151516,0.19696969696969696,0.3484848484848485,0.15151515151515152,0.30303030303030304
