Date,VQE,Nash,Benchmark
2021-12-09,102802904.7249408,100000000.0,109937741.40394309
2021-12-10,102404443.09481588,100000000.0,109454872.30209862
2021-12-13,101537424.37001544,100000000.0,108699674.67392778
2021-12-14,101785144.00567272,100000000.0,108546429.70223932
2021-12-15,104193830.0836389,100000000.0,110109112.2102522
2021-12-16,104972826.73891991,100000000.0,110276334.50596632
2021-12-17,105238467.82566985,100000000.0,110991347.20173252
2021-12-20,104990748.1900126,100000000.0,110173194.70130506
2021-12-21,107841105.14214116,100000000.0,112247742.80375278
2021-12-22,108018733.35712194,100000000.0,111875415.45395017
2021-12-23,108638028.40239105,100000000.0,112259856.29837409
2021-12-24,109878220.96437168,100000000.0,113103104.68446791
2021-12-27,108444077.16388595,100000000.0,112590779.29474613
2021-12-28,111755632.95658603,100000000.0,114742089.99788663
2021-12-29,111897406.1377593,100000000.0,114409100.14640287
2021-12-30,114260836.34243977,100000000.0,116111449.67333877
2022-01-03,119420044.2063986,100000000.0,119648060.00814942
2022-01-04,117298166.85312533,100000000.0,118689689.23739779
2022-01-05,114099279.65056512,100000000.0,116499328.73853214
2022-01-06,116678875.85173026,100000000.0,118187581.61194208
2022-01-07,121008751.55718228,100000000.0,121698892.07061121
2022-01-10,119285455.31388676,100000000.0,120299986.71447542
2022-01-11,117648921.8983927,100000000.0,119123385.73923725
2022-01-12,117194325.50611338,100000000.0,118739621.80094826
2022-01-13,117467080.554737,100000000.0,118883948.65299594
2022-01-14,117364029.7398091,100000000.0,119170565.67871621
2022-01-17,116970059.61916125,100000000.0,118173876.68698445
2022-01-18,116994297.20691606,100000000.0,117439157.2134373
2022-01-19,117242814.40557438,100000000.0,117532876.67974786
2022-01-20,118794493.72280762,100000000.0,119137701.88052739
2022-01-21,120394661.93950188,100000000.0,121224112.58012362
2022-01-24,118964197.95650333,100000000.0,119761571.15315253
2022-01-25,117327668.76604572,100000000.0,118069182.44923308
2022-01-26,118782370.59900957,100000000.0,118694400.3561171
2022-01-27,119521849.38874704,100000000.0,119860077.04472727
2022-01-28,118630840.1213251,100000000.0,119258786.03363413
2022-01-31,116618509.55456287,100000000.0,117191542.20240971
2022-02-02,115582024.66670609,100000000.0,117411140.13320637
2022-02-03,116266946.29043412,100000000.0,117603354.84430343
2022-02-04,115709299.34543741,100000000.0,117302361.46969584
2022-02-07,117079151.5673874,100000000.0,118827839.10417335
2022-02-08,116206324.76826009,100000000.0,117945395.2667435
2022-02-09,117182202.38231531,100000000.0,119708257.96282037
2022-02-10,118320726.20443532,100000000.0,119242361.48525892
2022-02-11,118448944.88525933,100000000.0,119843662.95035575
2022-02-14,119355172.20693237,100000000.0,119817657.01307122
2022-02-15,121082780.52790573,100000000.0,121865767.2310739
2022-02-16,119620296.55027154,100000000.0,121440980.14881937
2022-02-17,119226948.42138708,100000000.0,120695331.48060876
2022-02-18,119620296.55027154,100000000.0,121153664.12534313
2022-02-21,118679368.53767449,100000000.0,120479173.77730969
2022-02-22,117986224.7323972,100000000.0,119910727.96490893
2022-02-23,121056757.24445903,100000000.0,122498539.56649694
2022-02-24,123792802.96341789,100000000.0,123996650.45464532
2022-02-25,124366405.81296283,100000000.0,124957770.74636663
2022-03-01,127949841.77096227,100000000.0,127365000.07691008
2022-03-02,127923823.59223685,100000000.0,126459960.80405444
2022-03-04,140829746.1582833,100000000.0,135189313.93711045
2022-03-07,147637937.44418755,100000000.0,138513811.3101246
2022-03-08,145962379.52437145,100000000.0,136967811.91302416
2022-03-09,142437794.0574822,100000000.0,135679074.07757634
2022-03-10,139375929.3786838,100000000.0,134845927.68527955
2022-03-11,142370284.67209378,100000000.0,136480809.95837033
2022-03-14,136665902.15606475,100000000.0,132624718.69791025
2022-03-15,135303326.41952187,100000000.0,131341391.05895692
2022-03-16,138146653.74242818,100000000.0,133848497.91447935
2022-03-17,133949317.31277989,100000000.0,130567746.91813314
2022-03-18,134354660.58720905,100000000.0,130054672.48957758
2022-03-21,134503865.13702482,100000000.0,129978051.8899235
2022-03-22,136463230.2944637,100000000.0,131782623.6394047
2022-03-23,136463230.2944637,100000000.0,131537723.78266133
2022-03-24,138571799.55294538,100000000.0,133265675.99608758
2022-03-25,136505467.0199247,100000000.0,131736098.49984214
2022-03-28,138678753.21250302,100000000.0,133939242.97796538
2022-03-29,135877667.48624772,100000000.0,131492218.1402542
2022-03-30,133971770.08936709,100000000.0,130134396.87473814
2022-03-31,134216683.54761918,100000000.0,130504701.6288415
2022-04-01,137155751.18465436,100000000.0,132908416.76093605
2022-04-04,136558952.47015125,100000000.0,132664841.56717744
2022-04-05,140914050.7858091,100000000.0,136167951.49552846
2022-04-06,141285710.6973269,100000000.0,136035589.69026813
2022-04-07,142437039.09763366,100000000.0,136270867.09600693
2022-04-08,145727965.45641726,100000000.0,139246106.37384635
2022-04-11,145387334.24489468,100000000.0,138142432.61708194
2022-04-12,145984123.21701777,100000000.0,138622854.41668966
2022-04-13,150865768.06987822,100000000.0,142960612.72524843
2022-04-14,149000137.93407825,100000000.0,141363919.06069586
2022-04-18,148535217.77765572,100000000.0,141459571.62762406
2022-04-19,147368456.56268948,100000000.0,140352667.92420796
2022-04-20,146672568.17435378,100000000.0,139083197.7219268
2022-04-21,150175836.5009341,100000000.0,141086677.6409315
2022-04-22,148313195.2924203,100000000.0,139572109.19166666
2022-04-25,149482944.34916633,100000000.0,140669654.67194432
2022-04-26,149490374.15068793,100000000.0,141426805.01057255
2022-04-27,150424694.15161097,100000000.0,142136294.6830856
2022-04-28,153674638.76891458,100000000.0,143882640.6303823
2022-05-09,144577450.09805244,100000000.0,135485473.43020543
2022-05-10,142248408.4417043,100000000.0,134011166.47079171
2022-05-11,144812912.733028,100000000.0,136357481.06981832
2022-05-12,141303676.0321698,100000000.0,134299112.305012
2022-05-13,143166317.2406836,100000000.0,135408768.93350753
2022-05-17,147549510.02452987,100000000.0,138281601.10722584
2022-05-18,148457652.68137488,100000000.0,139117550.69832417
2022-05-19,145342556.26062572,100000000.0,136193065.03475308
2022-05-20,149738031.2909947,100000000.0,140041828.3797736
2022-05-23,145613383.64939362,100000000.0,136544635.89130646
2022-05-24,147477625.8457924,100000000.0,138186604.47647247
2022-05-25,146052018.8200674,100000000.0,136254089.93890363
2022-05-27,149210249.27445495,100000000.0,139349631.54671097
2022-05-30,146013216.0395407,100000000.0,137921362.09235227
2022-05-31,151929860.51663223,100000000.0,143576675.0775813
2022-06-02,152962377.48502415,100000000.0,143728790.3115583
2022-06-03,157708172.81127894,100000000.0,147692740.0517215
2022-06-06,156852819.72396398,100000000.0,146335931.88981408
2022-06-07,159650026.3523522,100000000.0,149146312.9366345
2022-06-08,159187121.34042987,100000000.0,149744192.77767378
2022-06-09,157575613.14934415,100000000.0,147896843.99329558
2022-06-10,153095495.57239074,100000000.0,143421217.28177577
2022-06-13,148650062.7995193,100000000.0,138267052.00199145
2022-06-14,150818852.2669213,100000000.0,140689183.2238744
2022-06-15,144815836.02638716,100000000.0,135684996.4414263
2022-06-16,144910834.72624758,100000000.0,136881473.7413479
2022-06-17,143143992.1974383,100000000.0,134210990.01519322
2022-06-20,141906119.35475528,100000000.0,134834886.55475292
2022-06-21,145502816.76510936,100000000.0,137618685.29010105
2022-06-22,144401071.6501356,100000000.0,136583938.6931962
