Date,ADRO.JK,AMRT.JK,ASII.JK,BBCA.JK,BBRI.JK,BMRI.JK,ICBP.JK,KLBF.JK,SMGR.JK,TLKM.JK,TPIA.JK,UNTR.JK
2021-04-23,357.4873962402344,910.6721801757812,3751.981689453125,5475.208984375,2748.4052734375,2366.0244140625,7951.68359375,1354.1153564453125,9153.4716796875,2548.452880859375,2534.81591796875,12665.4384765625
2021-04-26,360.4664611816406,896.4429321289062,3751.981689453125,5385.24072265625,2677.270263671875,2298.69873046875,7794.88916015625,1340.5740966796875,9263.490234375,2502.25732421875,2499.330322265625,12636.123046875
2021-04-27,360.4664611816406,872.7274780273438,3685.2783203125,5488.0615234375,2696.670654296875,2327.552490234375,7705.29248046875,1331.5465087890625,9065.45703125,2432.963623046875,2468.398193359375,12665.4384765625
2021-04-28,361.9559020996094,877.4705810546875,3568.55078125,5415.23095703125,2670.8037109375,2385.260498046875,7682.8935546875,1327.032958984375,9263.490234375,2417.5654296875,2499.330322265625,12562.82421875
2021-04-29,373.8722229003906,877.4705810546875,3618.5771484375,5492.34619140625,2690.204345703125,2394.87841796875,7727.6923828125,1327.032958984375,9285.4921875,2463.7607421875,2462.21142578125,12533.5068359375
2021-04-30,370.8931579589844,901.1859130859375,3668.603759765625,5488.0615234375,2619.06884765625,2375.642333984375,7794.88916015625,1299.95068359375,9175.474609375,2463.7607421875,2493.143798828125,12416.232421875
2021-05-03,369.40362548828125,886.9567260742188,3676.736328125,5475.208984375,2593.201416015625,2327.552490234375,7660.4951171875,1295.4368896484375,8955.439453125,2440.6630859375,2449.8388671875,12284.302734375
2021-05-04,372.3827209472656,886.9567260742188,3727.56689453125,5483.7783203125,2625.535888671875,2346.78857421875,7638.09521484375,1327.032958984375,8845.421875,2471.460205078125,2400.34716796875,12650.78125
2021-05-05,375.9312438964844,886.9567260742188,3744.509765625,5505.1982421875,2644.93603515625,2327.552490234375,7638.09521484375,1304.4642333984375,8933.435546875,2463.7607421875,2387.973876953125,13002.595703125
2021-05-06,372.7853698730469,891.6998291015625,3676.736328125,5505.1982421875,2657.86962890625,2337.17041015625,7615.6962890625,1318.00537109375,8823.41796875,2456.0615234375,2344.668701171875,12782.7109375
2021-05-07,372.7853698730469,886.9567260742188,3608.962646484375,5483.7783203125,2619.06884765625,2289.08056640625,7570.8984375,1318.00537109375,8625.3857421875,2456.0615234375,2313.736572265625,12753.392578125
2021-05-10,375.9312438964844,867.984375,3642.849853515625,5500.91552734375,2619.06884765625,2298.69873046875,7705.29248046875,1327.032958984375,8757.408203125,2440.6630859375,2251.871826171875,12753.392578125
2021-05-11,375.9312438964844,858.4982299804688,3541.18896484375,5552.32470703125,2580.26806640625,2269.844482421875,7638.09521484375,1304.4642333984375,8735.4033203125,2448.3623046875,2159.0751953125,12577.482421875
2021-05-17,372.7853698730469,834.7828369140625,3507.302001953125,5569.46142578125,2522.06640625,2279.462646484375,7391.70556640625,1318.00537109375,8559.375,2456.0615234375,2035.3455810546875,12562.82421875
2021-05-18,377.504150390625,849.0120239257812,3490.358154296875,5475.208984375,2522.06640625,2269.844482421875,7436.50341796875,1308.97802734375,8383.3466796875,2448.3623046875,1973.481201171875,12841.34765625
2021-05-19,369.6395263671875,849.0120239257812,3422.58447265625,5436.65185546875,2502.66552734375,2183.28271484375,7414.1044921875,1304.4642333984375,8163.3115234375,2432.963623046875,1843.5653076171875,12826.6875
2021-05-20,368.0665588378906,886.6841430664062,3507.302001953125,5466.6416015625,2509.132568359375,2173.66455078125,7503.701171875,1318.00537109375,8383.3466796875,2548.452880859375,1886.87060546875,12914.642578125
2021-05-21,366.49365234375,886.6841430664062,3422.58447265625,5449.50390625,2515.599853515625,2240.99072265625,7458.90283203125,1327.032958984375,8295.333984375,2517.655517578125,1973.481201171875,12709.4169921875
2021-05-24,364.92071533203125,867.5126342773438,3456.470947265625,5419.5146484375,2612.602294921875,2212.13671875,7346.9072265625,1308.97802734375,8119.30615234375,2509.956298828125,1899.2435302734375,12430.8955078125
2021-05-25,368.0665588378906,896.2698974609375,3439.52783203125,5445.2197265625,2625.535888671875,2269.844482421875,7324.50830078125,1318.00537109375,8273.330078125,2540.75341796875,1862.1248779296875,12606.7998046875
2021-05-27,366.49365234375,872.3054809570312,3490.358154296875,5372.38818359375,2554.400634765625,2212.13671875,7414.1044921875,1281.8956298828125,8361.34375,2602.347412109375,1893.05712890625,12694.7578125
2021-05-28,368.0665588378906,872.3054809570312,3490.358154296875,5432.3671875,2632.00244140625,2231.37255859375,7279.70947265625,1299.95068359375,8493.3662109375,2517.655517578125,1874.4979248046875,12797.3701171875
2021-05-31,374.3582763671875,867.5126342773438,3558.13232421875,5462.35693359375,2754.872802734375,2308.31640625,7346.9072265625,1308.97802734375,8537.373046875,2648.543212890625,1961.1082763671875,13222.482421875
2021-06-02,396.3793640136719,872.3054809570312,3608.962646484375,5539.47216796875,2754.872802734375,2346.78857421875,7369.3056640625,1304.4642333984375,9175.474609375,2656.241943359375,1961.1082763671875,13940.7763671875
