Date,BBCA.JK,BMRI.JK,SMGR.JK,TLKM.JK
2021-11-24,6426.37451171875,2750.743896484375,7547.212890625,3073.240234375
2021-11-25,6383.388671875,2827.687744140625,7503.2060546875,3234.989990234375
2021-11-26,6254.4306640625,2731.5078125,7283.1708984375,3243.077392578125
2021-11-29,6361.89453125,2760.36181640625,7217.15966796875,3348.21435546875
2021-11-30,6254.4306640625,2693.035888671875,7041.13232421875,3226.902099609375
2021-12-01,6275.92333984375,2721.889892578125,7129.1455078125,3299.689453125
2021-12-02,6447.86669921875,2769.979736328125,7107.142578125,3364.38916015625
2021-12-03,6340.40234375,2750.743896484375,6953.11767578125,3291.60205078125
2021-12-06,6318.90966796875,2760.36181640625,7151.1494140625,3372.47705078125
2021-12-07,6318.90966796875,2808.451904296875,7107.142578125,3356.302001953125
2021-12-08,6383.388671875,2750.743896484375,7063.13525390625,3307.777099609375
2021-12-09,6318.90966796875,2827.687744140625,7063.13525390625,3356.302001953125
2021-12-10,6340.40234375,2769.979736328125,6931.11376953125,3356.302001953125
2021-12-13,6275.92333984375,2741.1259765625,6953.11767578125,3299.689453125
2021-12-14,6275.92333984375,2760.36181640625,6821.09619140625,3315.864501953125
2021-12-15,6275.92333984375,2798.833740234375,6777.08935546875,3299.689453125
2021-12-16,6254.4306640625,2789.2158203125,6667.07177734375,3315.864501953125
2021-12-17,6447.86669921875,2750.743896484375,6535.05029296875,3315.864501953125
2021-12-20,6340.40234375,2721.889892578125,6447.0361328125,3299.689453125
2021-12-21,6340.40234375,2750.743896484375,6535.05029296875,3364.38916015625
2021-12-22,6297.416015625,2712.27197265625,6381.025390625,3323.9521484375
2021-12-23,6275.92333984375,2721.889892578125,6425.03271484375,3364.38916015625
2021-12-24,6275.92333984375,2712.27197265625,6403.029296875,3323.9521484375
2021-12-27,6318.90966796875,2693.035888671875,6513.04736328125,3299.689453125
2021-12-28,6318.90966796875,2712.27197265625,6469.0400390625,3307.777099609375
2021-12-29,6275.92333984375,2731.5078125,6359.021484375,3299.689453125
2021-12-30,6275.92333984375,2702.65380859375,6381.025390625,3267.339599609375
2022-01-03,6297.416015625,2712.27197265625,6403.029296875,3380.564453125
2022-01-04,6361.89453125,2760.36181640625,6491.04345703125,3372.47705078125
2022-01-05,6404.880859375,2702.65380859375,6359.021484375,3275.427001953125
2022-01-06,6426.37451171875,2702.65380859375,6315.0146484375,3332.03955078125
2022-01-07,6576.8232421875,2712.27197265625,6293.01171875,3372.47705078125
2022-01-10,6533.83837890625,2712.27197265625,6249.00439453125,3315.864501953125
2022-01-11,6619.81005859375,2712.27197265625,6116.98291015625,3307.777099609375
2022-01-12,6619.81005859375,2750.743896484375,6138.98681640625,3323.9521484375
2022-01-13,6619.81005859375,2741.1259765625,6227.00048828125,3380.564453125
2022-01-14,6748.767578125,2760.36181640625,6160.990234375,3388.651611328125
2022-01-17,6662.7958984375,2769.979736328125,6006.96533203125,3380.564453125
2022-01-18,6598.31689453125,2789.2158203125,5918.951171875,3437.1767578125
2022-01-19,6598.31689453125,2702.65380859375,5874.9443359375,3437.1767578125
2022-01-20,6684.28759765625,2760.36181640625,5830.9375,3412.9140625
2022-01-21,6834.73876953125,2808.451904296875,6094.97900390625,3501.876220703125
2022-01-24,6705.78125,2798.833740234375,6138.98681640625,3477.61376953125
2022-01-25,6684.28759765625,2779.597900390625,5984.96142578125,3469.526611328125
2022-01-26,6619.81005859375,2875.777587890625,6050.97265625,3550.4013671875
2022-01-27,6705.78125,2904.631591796875,5940.955078125,3453.3515625
2022-01-28,6684.28759765625,2943.103271484375,6006.96533203125,3445.26416015625
2022-01-31,6555.33154296875,2875.777587890625,5918.951171875,3388.651611328125
2022-02-02,6705.78125,2875.777587890625,6050.97265625,3372.47705078125
2022-02-03,6641.30322265625,2875.777587890625,6072.9765625,3396.739501953125
2022-02-04,6641.30322265625,2875.777587890625,6182.994140625,3421.001708984375
2022-02-07,6705.78125,2885.395751953125,6359.021484375,3469.526611328125
2022-02-08,6641.30322265625,2933.485595703125,6293.01171875,3421.001708984375
2022-02-09,6834.73876953125,2952.7216796875,6447.0361328125,3461.439208984375
2022-02-10,6662.7958984375,2971.95751953125,6403.029296875,3607.013916015625
2022-02-11,6727.2744140625,2971.95751953125,6491.04345703125,3598.92626953125
2022-02-14,6619.81005859375,3000.8115234375,6337.01806640625,3558.48876953125
2022-02-15,6770.259765625,3039.283203125,6403.029296875,3566.575927734375
2022-02-16,6856.23193359375,3020.047607421875,6513.04736328125,3558.48876953125
2022-02-17,6791.7529296875,3020.047607421875,6447.0361328125,3566.575927734375
2022-02-18,6813.24609375,3020.047607421875,6469.0400390625,3558.48876953125
2022-02-21,6834.73876953125,3020.047607421875,6403.029296875,3534.2265625
2022-02-22,6791.7529296875,3029.66552734375,6381.025390625,3477.61376953125
2022-02-23,6920.71044921875,3029.66552734375,6337.01806640625,3518.05126953125
2022-02-24,6877.72412109375,2962.339599609375,6072.9765625,3429.0888671875
2022-02-25,6920.71044921875,2962.339599609375,6337.01806640625,3509.964111328125
2022-03-01,6920.71044921875,2943.103271484375,6249.00439453125,3518.05126953125
2022-03-02,6856.23193359375,2933.485595703125,5918.951171875,3469.526611328125
2022-03-04,6791.7529296875,2943.103271484375,5830.9375,3558.48876953125
2022-03-07,6619.81005859375,2904.631591796875,5544.89111328125,3647.450927734375
2022-03-08,6576.8232421875,2904.631591796875,5610.90185546875,3736.413330078125
2022-03-09,6748.767578125,2933.485595703125,5654.90869140625,3590.83837890625
2022-03-10,6813.24609375,2952.7216796875,6116.98291015625,3566.575927734375
2022-03-11,6834.73876953125,2943.103271484375,6028.96875,3712.15087890625
2022-03-14,6942.203125,2981.575439453125,5962.95849609375,3704.06298828125
2022-03-15,7006.68212890625,2991.193603515625,5830.9375,3736.413330078125
2022-03-16,7049.66796875,3058.51953125,5874.9443359375,3744.5009765625
2022-03-17,6877.72412109375,3058.51953125,5940.955078125,3623.1884765625
2022-03-18,6791.7529296875,3048.901123046875,5852.94091796875,3671.71337890625
2022-03-21,6791.7529296875,3083.417724609375,5786.93017578125,3679.80078125
2022-03-22,6813.24609375,3093.494384765625,5852.94091796875,3679.80078125
2022-03-23,6791.7529296875,3133.80029296875,5786.93017578125,3679.80078125
2022-03-24,6813.24609375,3194.259521484375,5786.93017578125,3687.888427734375
2022-03-25,6834.73876953125,3164.030029296875,5720.919921875,3655.538330078125
2022-03-28,6895.84130859375,3174.106689453125,5962.95849609375,3720.238525390625
2022-03-29,6852.19677734375,3194.259521484375,5874.9443359375,3687.888427734375
2022-03-30,6874.0185546875,3174.106689453125,5940.955078125,3704.06298828125
2022-03-31,6961.30810546875,3184.18310546875,5852.94091796875,3704.06298828125
2022-04-01,6917.66357421875,3174.106689453125,5962.95849609375,3704.06298828125
2022-04-04,6895.84130859375,3153.953369140625,6028.96875,3671.71337890625
2022-04-05,6895.84130859375,3153.953369140625,6006.96533203125,3655.538330078125
2022-04-06,6764.90771484375,3093.494384765625,5896.94775390625,3582.75146484375
2022-04-07,6764.90771484375,3103.571044921875,5808.93408203125,3671.71337890625
2022-04-08,6852.19677734375,3103.571044921875,5874.9443359375,3704.06298828125
2022-04-11,6743.08544921875,3093.494384765625,5737.28564453125,3712.15087890625
2022-04-12,6808.5517578125,3103.571044921875,5692.10986328125,3744.5009765625
2022-04-13,6808.5517578125,3113.6474609375,5601.759765625,3793.025634765625
2022-04-14,6721.26318359375,3093.494384765625,5443.64501953125,3784.93798828125
2022-04-18,6721.26318359375,3073.34130859375,5556.583984375,3809.2001953125
2022-04-19,6655.79638671875,3053.18798828125,5466.23291015625,3784.93798828125
2022-04-20,6677.61767578125,3164.030029296875,5375.88134765625,3744.5009765625
2022-04-21,6917.66357421875,3345.407470703125,5488.82080078125,3736.413330078125
2022-04-22,6874.0185546875,3335.3310546875,5421.05712890625,3736.413330078125
2022-04-25,6983.1298828125,3315.177978515625,5398.46923828125,3809.2001953125
2022-04-26,7092.2412109375,3365.560546875,5782.4609375,3849.6376953125
2022-04-27,7157.708984375,3315.177978515625,5850.22412109375,3857.725341796875
2022-04-28,7092.2412109375,3607.397216796875,5782.4609375,3736.413330078125
2022-05-09,6633.9736328125,3355.484130859375,5533.99609375,3485.701416015625
2022-05-10,6568.5068359375,3264.79541015625,5511.40869140625,3509.964111328125
2022-05-11,6677.61767578125,3224.4892578125,5850.22412109375,3501.876220703125
2022-05-12,6350.2841796875,3174.106689453125,5669.5224609375,3477.61376953125
2022-05-13,6393.92822265625,3143.876953125,5692.10986328125,3445.26416015625
2022-05-17,6459.39501953125,3164.030029296875,5737.28564453125,3380.564453125
2022-05-18,6612.1513671875,3184.18310546875,5850.22412109375,3437.1767578125
2022-05-19,6503.0400390625,3184.18310546875,5624.34716796875,3404.82666015625
2022-05-20,6459.39501953125,3224.4892578125,5737.28564453125,3372.47705078125
2022-05-23,6437.5732421875,3174.106689453125,5872.81201171875,3323.9521484375
2022-05-24,6415.7509765625,3194.259521484375,6053.51416015625,3356.302001953125
2022-05-25,6437.5732421875,3164.030029296875,5895.39990234375,3396.739501953125
2022-05-27,6612.1513671875,3264.79541015625,6053.51416015625,3477.61376953125
2022-05-30,6612.1513671875,3305.1015625,6482.6806640625,3437.1767578125
2022-05-31,6764.90771484375,3426.019775390625,6595.61962890625,3485.701416015625
2022-06-02,6612.1513671875,3305.1015625,6482.6806640625,3469.526611328125
2022-06-03,6633.9736328125,3305.1015625,6414.91796875,3485.701416015625
2022-06-06,6503.0400390625,3284.9482421875,6505.26806640625,3509.964111328125
2022-06-07,6437.5732421875,3345.407470703125,6460.09326171875,3437.1767578125
2022-06-08,6633.9736328125,3385.713623046875,6527.85595703125,3437.147705078125
2022-06-09,6546.6845703125,3395.7900390625,6324.56689453125,3395.2314453125
2022-06-10,6415.7509765625,3295.024658203125,6234.21533203125,3370.08154296875
2022-06-13,6415.7509765625,3264.79541015625,5917.9873046875,3420.381103515625
2022-06-14,6459.39501953125,3305.1015625,6166.4521484375,3445.531005859375
2022-06-15,6393.92822265625,3345.407470703125,6234.21533203125,3403.614501953125
2022-06-16,6612.1513671875,3375.636962890625,6234.21533203125,3386.84814453125
2022-06-17,6546.6845703125,3254.71875,6166.4521484375,3453.91455078125
2022-06-20,6655.79638671875,3325.25439453125,6414.91796875,3386.84814453125
2022-06-21,6677.61767578125,3325.25439453125,6460.09326171875,3445.531005859375
2022-06-22,6546.6845703125,3284.9482421875,6460.09326171875,3395.2314453125
2022-06-23,6568.5068359375,3284.9482421875,6595.61962890625,3487.447265625
2022-06-24,6524.86279296875,3345.407470703125,6889.26025390625,3479.064208984375
2022-06-27,6415.7509765625,3315.177978515625,6618.20751953125,3411.997802734375
2022-06-28,6372.10595703125,3274.871826171875,6414.91796875,3378.46484375
2022-06-29,6350.2841796875,3204.336181640625,6595.61962890625,3386.84814453125
2022-06-30,6328.4619140625,3194.259521484375,6437.50537109375,3353.31494140625
2022-07-01,6328.4619140625,3063.2646484375,6211.62744140625,3370.08154296875
2022-07-04,6153.88330078125,2982.652587890625,6143.8642578125,3344.931396484375
2022-07-05,6328.4619140625,3083.417724609375,6053.51416015625,3344.931396484375
2022-07-06,6372.10595703125,3033.03515625,6076.10107421875,3370.08154296875
2022-07-07,6197.52783203125,2992.72900390625,5985.75048828125,3386.84814453125
2022-07-08,6241.17236328125,3012.882080078125,6030.92626953125,3361.6982421875
2022-07-11,6219.35009765625,3012.882080078125,5872.81201171875,3386.84814453125
2022-07-12,6262.9951171875,2992.72900390625,5782.4609375,3361.6982421875
2022-07-13,6110.2392578125,2932.26953125,5782.4609375,3303.01513671875
2022-07-14,6132.0615234375,2932.26953125,5895.39990234375,3370.08154296875
2022-07-15,6110.2392578125,2891.963623046875,5759.873046875,3479.064208984375
2022-07-18,6241.17236328125,2962.499267578125,5872.81201171875,3512.59716796875
2022-07-19,6262.9951171875,2992.72900390625,5917.9873046875,3487.447265625
2022-07-20,6459.39501953125,3184.18310546875,5872.81201171875,3529.36376953125
2022-07-21,6459.39501953125,3184.18310546875,5895.39990234375,3571.2802734375
2022-07-22,6393.92822265625,3164.030029296875,5895.39990234375,3546.130615234375
2022-07-25,6372.10595703125,3133.80029296875,5872.81201171875,3554.513671875
2022-07-26,6372.10595703125,3224.4892578125,5940.5751953125,3562.89697265625
2022-07-27,6393.92822265625,3264.79541015625,5805.048828125,3604.8134765625
2022-07-28,6415.7509765625,3244.64208984375,5805.048828125,3554.513671875
2022-07-29,6415.7509765625,3335.3310546875,5895.39990234375,3546.130615234375
2022-08-01,6546.6845703125,3214.412353515625,5827.63671875,3604.8134765625
2022-08-02,6633.9736328125,3295.024658203125,5827.63671875,3730.562744140625
2022-08-03,6655.79638671875,3325.25439453125,5850.22412109375,3772.4794921875
2022-08-04,6808.5517578125,3325.25439453125,6098.68896484375,3814.3955078125
2022-08-05,6874.0185546875,3325.25439453125,6143.8642578125,3898.228515625
2022-08-08,6874.0185546875,3365.560546875,6324.56689453125,3940.145263671875
2022-08-09,6895.84130859375,3415.943359375,6279.390625,3889.844970703125
2022-08-10,6895.84130859375,3466.325927734375,6324.56689453125,3822.779052734375
2022-08-11,6939.48583984375,3436.096435546875,6256.80322265625,3831.162109375
2022-08-12,6917.66357421875,3415.943359375,6347.15478515625,3814.3955078125
2022-08-15,6939.48583984375,3405.86669921875,6256.80322265625,3730.562744140625
2022-08-16,6961.30810546875,3436.096435546875,6211.62744140625,3697.029541015625
2022-08-18,6983.1298828125,3466.325927734375,6166.4521484375,3814.3955078125
2022-08-19,6895.84130859375,3426.019775390625,5940.5751953125,3856.3125
2022-08-22,6983.1298828125,3436.096435546875,5963.1630859375,3898.228515625
2022-08-23,6895.84130859375,3476.40234375,6030.92626953125,3906.61181640625
2022-08-24,6939.48583984375,3476.40234375,5940.5751953125,3982.0615234375
2022-08-25,7048.59716796875,3456.24951171875,5917.9873046875,3831.162109375
2022-08-26,6983.1298828125,3426.019775390625,5917.9873046875,3764.09619140625
2022-08-29,7114.064453125,3446.1728515625,5895.39990234375,3789.24560546875
2022-08-30,7135.88525390625,3486.47900390625,5917.9873046875,3755.712646484375
2022-08-31,7157.708984375,3567.091064453125,5963.1630859375,3822.779052734375
2022-09-01,7114.064453125,3597.32080078125,5827.63671875,3839.54541015625
2022-09-02,7179.53125,3567.091064453125,5805.048828125,3856.3125
2022-09-05,7223.17578125,3607.397216796875,5895.39990234375,3873.07861328125
2022-09-06,7223.17578125,3557.0146484375,5895.39990234375,3780.862548828125
2022-09-07,7310.46533203125,3577.16796875,5917.9873046875,3764.09619140625
2022-09-08,7288.6416015625,3607.397216796875,5917.9873046875,3822.779052734375
2022-09-09,7310.46533203125,3657.780029296875,5963.1630859375,3856.3125
2022-09-12,7310.46533203125,3698.085693359375,5985.75048828125,3806.01220703125
2022-09-13,7441.3984375,3808.927734375,6076.10107421875,3789.24560546875
2022-09-14,7419.5751953125,3748.46875,6008.33837890625,3755.712646484375
2022-09-15,7637.79931640625,3768.621826171875,5985.75048828125,3772.4794921875
2022-09-16,7375.931640625,3667.8564453125,6211.62744140625,3697.029541015625
2022-09-19,7550.50927734375,3718.2392578125,6324.56689453125,3772.4794921875
2022-09-20,7463.220703125,3708.16259765625,6505.26806640625,3755.712646484375
2022-09-21,7397.75439453125,3738.392578125,6505.26806640625,3713.79638671875
2022-09-22,7397.75439453125,3708.16259765625,6573.03173828125,3713.79638671875
2022-09-23,7310.46533203125,3708.16259765625,6708.55859375,3671.879638671875
2022-09-26,7354.10888671875,3728.3154296875,6708.55859375,3738.9462890625
2022-09-27,7244.99755859375,3768.621826171875,6776.32177734375,3722.17919921875
2022-09-28,7266.8203125,3748.46875,6685.970703125,3747.3291015625
2022-09-29,7310.46533203125,3728.3154296875,6776.32177734375,3722.17919921875
2022-09-30,7463.220703125,3798.85107421875,6753.73388671875,3738.9462890625
2022-10-03,7419.5751953125,3738.392578125,6731.14599609375,3738.9462890625
2022-10-04,7463.220703125,3718.2392578125,6731.14599609375,3722.17919921875
2022-10-05,7375.931640625,3738.392578125,6618.20751953125,3738.9462890625
2022-10-06,7354.10888671875,3758.545166015625,6618.20751953125,3713.79638671875
2022-10-07,7157.708984375,3798.85107421875,6527.85595703125,3646.729736328125
2022-10-10,7244.99755859375,3748.46875,6640.79541015625,3705.4130859375
2022-10-11,7201.35302734375,3748.46875,6798.9091796875,3613.19677734375
2022-10-12,7266.8203125,3798.85107421875,6776.32177734375,3638.3466796875
2022-10-13,7223.17578125,3819.00439453125,6640.79541015625,3604.8134765625
2022-10-14,7201.35302734375,3788.774658203125,6505.26806640625,3596.43017578125
2022-10-17,7201.35302734375,3808.927734375,6776.32177734375,3629.96337890625
2022-10-18,7244.99755859375,3829.080810546875,6798.9091796875,3562.89697265625
2022-10-19,7223.17578125,3819.00439453125,7002.19873046875,3520.980712890625
2022-10-20,7419.5751953125,3990.3056640625,7047.3740234375,3646.729736328125
2022-10-21,7550.50927734375,4171.68310546875,6866.6728515625,3655.113037109375
2022-10-24,7768.732421875,4131.37646484375,6844.0849609375,3697.029541015625
2022-10-25,7594.154296875,4121.2998046875,6753.73388671875,3680.26318359375
2022-10-26,7463.220703125,4111.22314453125,6753.73388671875,3663.49658203125
2022-10-27,7594.154296875,4111.22314453125,6934.435546875,3663.49658203125
2022-10-28,7637.79931640625,4111.22314453125,7002.19873046875,3730.562744140625
2022-10-31,7681.443359375,4252.294921875,7182.90087890625,3680.26318359375
2022-11-01,7681.443359375,4191.8359375,7250.6640625,3705.4130859375
2022-11-02,7637.79931640625,4060.8408203125,7318.4267578125,3537.747314453125
2022-11-03,7681.443359375,4101.14697265625,7250.6640625,3462.297607421875
2022-11-04,7659.62109375,4091.070556640625,7453.95361328125,3529.36376953125
2022-11-07,7725.08740234375,4131.37646484375,7453.95361328125,3588.046875
2022-11-08,7637.79931640625,4091.070556640625,7182.90087890625,3537.747314453125
2022-11-09,7746.91015625,4091.070556640625,7115.13720703125,3512.59716796875
2022-11-10,7681.443359375,4070.91796875,7205.48876953125,3495.830810546875
2022-11-11,7725.08740234375,4201.91259765625,7341.0146484375,3479.064208984375
2022-11-14,7637.79931640625,4131.37646484375,7228.07666015625,3395.2314453125
2022-11-15,7681.443359375,4131.37646484375,7182.90087890625,3395.2314453125
2022-11-16,7506.865234375,4030.611572265625,6889.26025390625,3395.2314453125
2022-11-17,7615.9765625,3990.3056640625,6889.26025390625,3386.84814453125
2022-11-18,7703.2666015625,4101.14697265625,6979.61083984375,3361.6982421875
2022-11-21,7615.9765625,4070.91796875,6934.435546875,3378.46484375
2022-11-22,7768.732421875,4080.994140625,6957.02294921875,3353.31494140625
2022-11-23,7746.91015625,4111.22314453125,6911.84765625,3328.164794921875
2022-11-24,7856.021484375,4121.2998046875,6866.6728515625,3378.46484375
2022-11-25,7834.1982421875,4101.14697265625,6957.02294921875,3378.46484375
2022-11-28,7877.84423828125,4080.994140625,6957.02294921875,3336.54833984375
2022-11-29,7834.1982421875,4161.6064453125,6866.6728515625,3336.54833984375
2022-11-30,8117.88818359375,4242.21826171875,6866.6728515625,3386.84814453125
2022-12-01,7856.021484375,4191.8359375,6957.02294921875,3319.78173828125
2022-12-02,7799.0615234375,4242.21826171875,6934.435546875,3353.31494140625
2022-12-05,7689.525390625,4383.28955078125,6957.02294921875,3219.182373046875
2022-12-06,7601.89501953125,4393.36669921875,6482.6806640625,3017.983154296875
2022-12-07,7404.7275390625,4181.75927734375,6324.56689453125,3085.049560546875
2022-12-08,7448.5419921875,4050.764404296875,6279.390625,3135.349365234375
2022-12-09,7514.26513671875,4000.38232421875,6279.390625,3059.899658203125
2022-12-12,7623.802734375,4010.45849609375,6098.68896484375,3101.816162109375
2022-12-13,7623.802734375,3990.3056640625,6342.16259765625,3143.73291015625
2022-12-14,7558.08056640625,4010.45849609375,6342.16259765625,3143.73291015625
2022-12-15,7448.5419921875,3990.3056640625,6546.01806640625,3076.66650390625
2022-12-16,7536.17236328125,4070.91796875,6364.8134765625,3085.049560546875
2022-12-19,7579.98681640625,4030.611572265625,6296.86181640625,3118.582763671875
2022-12-20,7514.26513671875,4050.764404296875,6138.3076171875,3118.582763671875
2022-12-21,7601.89501953125,4030.611572265625,6093.00634765625,3177.265625
2022-12-22,7514.26513671875,4010.45849609375,6093.00634765625,3143.73291015625
2022-12-23,7448.5419921875,4000.38232421875,6115.6572265625,3168.882568359375
2022-12-26,7514.26513671875,4050.764404296875,6160.95849609375,3143.73291015625
2022-12-27,7536.17236328125,4010.45849609375,6047.705078125,3194.032470703125
2022-12-28,7579.98681640625,4020.534912109375,6047.705078125,3126.96630859375
2022-12-29,7514.26513671875,4020.534912109375,6047.705078125,3168.882568359375
2022-12-30,7492.35791015625,4000.38232421875,5957.10302734375,3143.73291015625
2023-01-02,7492.35791015625,3980.228759765625,6002.40380859375,3185.649169921875
2023-01-03,7492.35791015625,4010.45849609375,6070.35546875,3235.948974609375
2023-01-04,7317.09814453125,4040.688232421875,6138.3076171875,3202.41552734375
2023-01-05,7229.4677734375,3960.075439453125,6070.35546875,3160.499267578125
2023-01-06,7273.28271484375,3949.9990234375,6410.1142578125,3110.199462890625
2023-01-09,7404.7275390625,3919.769775390625,6500.71728515625,3177.265625
2023-01-10,7163.74560546875,3738.392578125,6387.4638671875,3210.799072265625
2023-01-11,7119.9306640625,3607.397216796875,6342.16259765625,3244.33203125
2023-01-12,7163.74560546875,3708.16259765625,6704.572265625,3235.948974609375
2023-01-13,7054.2080078125,3698.085693359375,6523.36767578125,3168.882568359375
2023-01-16,7141.837890625,3748.46875,6704.572265625,3227.565673828125
2023-01-17,7295.189453125,3929.84619140625,6546.01806640625,3311.398681640625
2023-01-18,7273.28271484375,3849.234130859375,6342.16259765625,3294.6318359375
2023-01-19,7295.189453125,3929.84619140625,6455.416015625,3261.0986328125
2023-01-20,7273.28271484375,4020.534912109375,6387.4638671875,3244.33203125
2023-01-24,7207.560546875,3990.3056640625,6432.76513671875,3227.565673828125
2023-01-25,7185.65283203125,3909.693603515625,6387.4638671875,3219.182373046875
2023-01-26,7426.63525390625,3960.075439453125,6636.62060546875,3328.164794921875
2023-01-27,7623.802734375,4040.688232421875,6591.3193359375,3319.78173828125
2023-01-30,7623.802734375,4010.45849609375,6546.01806640625,3319.78173828125
2023-01-31,7426.63525390625,4010.45849609375,6704.572265625,3227.565673828125
2023-02-01,7448.5419921875,3909.693603515625,6636.62060546875,3244.33203125
2023-02-02,7404.7275390625,3919.769775390625,6636.62060546875,3261.0986328125
2023-02-03,7623.802734375,4000.38232421875,6591.3193359375,3252.71533203125
2023-02-06,7645.70947265625,3980.228759765625,6568.6689453125,3252.71533203125
2023-02-07,7755.248046875,4101.14697265625,6568.6689453125,3185.649169921875
2023-02-08,7733.33984375,4111.22314453125,6546.01806640625,3219.182373046875
2023-02-09,7799.0615234375,4131.37646484375,6636.62060546875,3160.499267578125
2023-02-10,7733.33984375,4151.5302734375,7021.68017578125,3185.649169921875
2023-02-13,7777.1552734375,4171.68310546875,6885.77685546875,3177.265625
2023-02-14,7842.8779296875,4181.75927734375,6931.078125,3185.649169921875
2023-02-15,7777.1552734375,4121.2998046875,6908.427734375,3177.265625
2023-02-16,7623.802734375,4101.14697265625,6817.8251953125,3160.499267578125
2023-02-17,7645.70947265625,4151.5302734375,6727.22265625,3152.115966796875
2023-02-20,7667.6171875,4141.453125,6817.8251953125,3202.41552734375
2023-02-21,7623.802734375,4111.22314453125,6863.12646484375,3219.182373046875
2023-02-22,7601.89501953125,4030.611572265625,6727.22265625,3235.948974609375
2023-02-23,7645.70947265625,4060.8408203125,6908.427734375,3328.164794921875
2023-02-24,7601.89501953125,4080.994140625,6704.572265625,3386.84814453125
2023-02-27,7689.525390625,4091.070556640625,6681.92138671875,3319.78173828125
2023-02-28,7667.6171875,4030.611572265625,6546.01806640625,3252.71533203125
2023-03-01,7536.17236328125,4070.91796875,6568.6689453125,3294.6318359375
2023-03-02,7558.08056640625,4121.2998046875,6478.06640625,3252.71533203125
2023-03-03,7426.63525390625,4050.764404296875,6500.71728515625,3269.48193359375
2023-03-06,7360.9130859375,4080.994140625,6455.416015625,3252.71533203125
2023-03-07,7382.8203125,4101.14697265625,6410.1142578125,3252.71533203125
2023-03-08,7514.26513671875,4141.453125,6251.560546875,3303.01513671875
2023-03-09,7514.26513671875,4211.98876953125,6274.2109375,3328.164794921875
2023-03-10,7404.7275390625,4181.75927734375,6138.3076171875,3361.6982421875
2023-03-13,7492.35791015625,4171.68310546875,6002.40380859375,3411.997802734375
2023-03-14,7295.189453125,4000.38232421875,5957.10302734375,3370.08154296875
2023-03-15,7295.189453125,4050.764404296875,5594.693359375,3361.6982421875
2023-03-16,7273.28271484375,3970.152099609375,5436.1396484375,3395.2314453125
2023-03-17,7339.0048828125,4070.91796875,5526.74169921875,3395.2314453125
2023-03-20,7360.9130859375,4030.611572265625,5504.09130859375,3344.931396484375
2023-03-21,7448.5419921875,4232.14208984375,5662.64501953125,3453.91455078125
2023-03-24,7733.33984375,4393.36669921875,5707.9462890625,3411.997802734375
2023-03-27,7623.802734375,4321.0673828125,5662.64501953125,3395.2314453125
2023-03-28,7601.89501953125,4289.29541015625,5775.8984375,3395.2314453125
2023-03-29,7865.5703125,4384.61279296875,5775.8984375,3437.147705078125
2023-03-30,7887.916015625,4331.658203125,5775.8984375,3428.764404296875
2023-03-31,7820.87890625,4374.0224609375,5707.9462890625,3403.614501953125
2023-04-03,7865.5703125,4458.7490234375,5753.24755859375,3420.381103515625
2023-04-04,7843.22509765625,4405.79443359375,5775.8984375,3403.614501953125
2023-04-05,7798.53369140625,4426.97607421875,5458.7900390625,3479.064208984375
2023-04-06,7820.87890625,4384.61279296875,5458.7900390625,3562.89697265625
2023-04-10,7865.5703125,4321.0673828125,5481.44091796875,3604.8134765625
2023-04-11,7887.916015625,4321.0673828125,5572.04296875,3604.8134765625
2023-04-12,7954.95068359375,4363.431640625,5617.34423828125,3613.19677734375
2023-04-13,7977.296875,4342.2490234375,5526.74169921875,3638.3466796875
2023-04-14,8044.33251953125,4426.97607421875,5549.392578125,3638.3466796875
2023-04-17,8066.6787109375,4342.2490234375,5481.44091796875,3579.66357421875
2023-04-18,8156.060546875,4384.61279296875,5458.7900390625,3579.66357421875
2023-04-26,8223.0966796875,4405.79443359375,5458.7900390625,3688.646484375
2023-04-27,8178.404296875,4405.79443359375,5458.7900390625,3621.580322265625
2023-04-28,8089.0234375,4384.61279296875,5390.837890625,3562.89697265625
2023-05-02,8089.0234375,4448.158203125,5322.88623046875,3512.59716796875
2023-05-03,7977.296875,4426.97607421875,5300.23583984375,3479.064208984375
2023-05-04,8044.33251953125,4384.61279296875,5484.81884765625,3479.064208984375
2023-05-05,8044.33251953125,4384.61279296875,5390.25341796875,3495.830810546875
2023-05-08,8044.33251953125,4342.2490234375,5508.4609375,3403.614501953125
2023-05-09,7977.296875,4278.70458984375,5792.158203125,3411.997802734375
2023-05-10,7977.296875,4299.88623046875,5721.23388671875,3462.297607421875
2023-05-11,7887.916015625,4321.0673828125,5555.7431640625,3428.764404296875
2023-05-12,7865.5703125,4236.3408203125,5579.38525390625,3336.54833984375
2023-05-15,7843.22509765625,4278.70458984375,5532.10205078125,3336.54833984375
2023-05-16,7776.18798828125,4227.8681640625,5579.38525390625,3336.54833984375
2023-05-17,7843.22509765625,4236.3408203125,5603.0263671875,3344.931396484375
2023-05-19,8044.33251953125,4299.88623046875,5603.0263671875,3370.08154296875
2023-05-22,8044.33251953125,4426.97607421875,5721.23388671875,3386.84814453125
2023-05-23,8156.060546875,4342.2490234375,5626.66748046875,3386.84814453125
2023-05-24,8066.6787109375,4299.88623046875,5603.0263671875,3487.447265625
2023-05-25,8089.0234375,4384.61279296875,5579.38525390625,3453.91455078125
