Depth,Theta_Index,Theta_Value
7,35,-0.10228395425024908
7,36,-0.16185131413348655
7,37,0.27455024270775713
7,38,-0.08691403297724754
7,39,-0.24172937514322593
7,40,0.9198303260358617
7,41,-0.2884969445916085
7,42,-0.24379161411076747
7,43,0.19372321873688317
7,44,0.18319476100446713
7,45,-0.4007246180267447
7,46,0.4476121191236286
7,47,-0.11023462880861046
7,48,-0.26090434407601243
7,49,0.04219747874041588
7,50,0.4183674027289455
7,51,0.038861453095169196
7,52,-0.2974258563062104
7,53,-0.7639494827278664
7,54,0.3887288330453596
7,55,-0.09332427426520642
7,56,-3.1325041488994625
7,57,-0.10780741048152265
7,58,1.2075898180451579
7,59,-0.017158080586998668
7,60,1.7291154484473372
7,61,0.2307199128000094
7,62,3.3713348793602504
7,63,-0.6799230371291173
8,0,0.07627966742039763
8,1,0.7279356758189991
8,2,3.35451469184328
8,3,-0.6928135570000692
8,4,3.124819350925029
8,5,-0.08438822926000708
8,6,-0.47533643553019833
8,7,0.6600379816478777
8,8,0.4405963309296067
8,9,-1.2455409697716253
8,10,0.19788791618691595
8,11,-0.34690934373978743
8,12,-1.9677056262539767
8,13,-0.1854462614875386
8,14,1.1304350141272117
8,15,-0.20061827683776398
8,16,-1.3566765784158825
8,17,-0.05840372203403663
8,18,0.6838343555477661
8,19,-0.2566796192214037
8,20,-0.041331966425055516
8,21,0.30578668833548917
8,22,1.158949690893996
8,23,0.15232574834473453
8,24,0.4468592345660486
8,25,0.07826242887106447
8,26,-0.4003263148583063
8,27,0.2939638846013738
8,28,0.031731112297078964
8,29,0.06441631135322472
8,30,-0.15149686076061838
8,31,-0.3663071342640176
8,32,0.14556551672261844
8,33,0.3712875531204429
8,34,-0.06251377438716409
8,35,-0.30362375085410653
8,36,-0.3331265513726277
8,37,-0.15232843495480916
8,38,-0.17813093815118006
8,39,-0.17952296925957031
8,40,0.8402160183948181
8,41,-0.3273729621369097
8,42,-0.20666860314230942
8,43,0.17752329206631287
8,44,0.6475631766165616
8,45,-0.3796861365814317
8,46,0.19770899529936145
8,47,-0.14442088426080985
8,48,-0.4303332550142226
8,49,0.047856732630571504
8,50,0.8391582290317353
8,51,0.24753125515735577
8,52,-0.26505875907516563
8,53,-0.24284860566785257
8,54,0.141485992244923
8,55,-0.11157913190883459
8,56,0.007293884809384359
8,57,0.1160455393852359
8,58,-0.4038854793419986
8,59,-0.424372925184324
8,60,0.22465150156441724
8,61,-0.1021886050164498
8,62,0.5126223174673331
8,63,0.2819342685879259
8,64,-3.3520731728397775
8,65,-0.1914718038260729
8,66,1.1607999585573654
8,67,-0.320190764909258
8,68,2.1045535532117055
8,69,0.37092963028858084
8,70,3.2887787880414443
